RecordType,CreationDate,UserIds,Operations,AuditData,ResultIndex,ResultCount,Patel26,IsValid,ObjectState
AzureActiveDirectoryStsLogon,2025-09-11 14:18:42,betty20@contoso.com,UserLoggedIn,"{""CreationTime"":""2025-09-11T14:18:42"",""Id"":""063c7f5f-51ca-4b38-8bff-3d681c362272"",""Operation"":""UserLoggedIn"",""OrganizationId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""191.101.130.55"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""betty20@contoso.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/138.0.0.164 Safari\/537.36 Edg\/138.0.0.164 OS\/10.0.14393""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""Type"":0},{""ID"":""betty20@contoso.com"",""Type"":5}],""ActorContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ActorIpAddress"":""191.101.130.55"",""InterSystemsId"":""39404135-37bd-48af-84ab-f30a02c01038"",""IntraSystemId"":""063c7f5f-51ca-4b38-8bff-3d681c362272"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ApplicationId"":""64408d52-172b-4c70-8848-c534b1ed90ac"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""f8a0fb2c-c7ab-4fa8-86c5-431b627f7676""}],""ErrorNumber"":""0""}",1487,2023,063c7f5f-51ca-4b38-8bff-3d681c362272,True,Unchanged
AzureActiveDirectoryStsLogon,2025-09-11 14:18:45,betty20@contoso.com,UserLoggedIn,"{""CreationTime"":""2025-09-11T14:18:45"",""Id"":""70e7e663-e26c-47b0-822c-5295c5ab9b75"",""Operation"":""UserLoggedIn"",""OrganizationId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""191.101.130.55"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""betty20@contoso.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/138.0.0.164 Safari\/537.36 Edg\/138.0.0.164""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""Type"":0},{""ID"":""betty20@contoso.com"",""Type"":5}],""ActorContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ActorIpAddress"":""191.101.130.55"",""InterSystemsId"":""43f1fb4d-5446-4290-8f1d-ff60614a5b03"",""IntraSystemId"":""70e7e663-e26c-47b0-822c-5295c5ab9b75"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ApplicationId"":""da2aa119-b4af-412c-8af7-bbef7ec44f9f"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""f8a0fb2c-c7ab-4fa8-86c5-431b627f7676""}],""ErrorNumber"":""0""}",1488,2023,70e7e663-e26c-47b0-822c-5295c5ab9b75,True,Unchanged
AzureActiveDirectoryStsLogon,2025-09-11 14:18:44,betty20@contoso.com,UserLoggedIn,"{""CreationTime"":""2025-09-11T14:18:44"",""Id"":""e7be6567-789f-4cfd-8faf-65aa2dea3755"",""Operation"":""UserLoggedIn"",""OrganizationId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""191.101.130.55"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""betty20@contoso.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/138.0.0.164 Safari\/537.36 Edg\/138.0.0.164""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""Type"":0},{""ID"":""betty20@contoso.com"",""Type"":5}],""ActorContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ActorIpAddress"":""191.101.130.55"",""InterSystemsId"":""9964c0a6-3e03-42a7-83fb-17c469d2a4ed"",""IntraSystemId"":""e7be6567-789f-4cfd-8faf-65aa2dea3755"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ApplicationId"":""da2aa119-b4af-412c-8af7-bbef7ec44f9f"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""f8a0fb2c-c7ab-4fa8-86c5-431b627f7676""}],""ErrorNumber"":""0""}",1489,2023,e7be6567-789f-4cfd-8faf-65aa2dea3755,True,Unchanged
AzureActiveDirectoryStsLogon,2025-09-11 14:18:45,betty20@contoso.com,UserLoggedIn,"{""CreationTime"":""2025-09-11T14:18:45"",""Id"":""42f6b3da-f863-4cb1-8658-5aa024e53a21"",""Operation"":""UserLoggedIn"",""OrganizationId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""191.101.130.55"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""betty20@contoso.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/138.0.0.164 Safari\/537.36 Edg\/138.0.0.164""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""Type"":0},{""ID"":""betty20@contoso.com"",""Type"":5}],""ActorContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ActorIpAddress"":""191.101.130.55"",""InterSystemsId"":""35e84f99-0259-4a8f-8bee-3cdacc89ab3f"",""IntraSystemId"":""42f6b3da-f863-4cb1-8658-5aa024e53a21"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ApplicationId"":""da2aa119-b4af-412c-8af7-bbef7ec44f9f"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""f8a0fb2c-c7ab-4fa8-86c5-431b627f7676""}],""ErrorNumber"":""0""}",1490,2023,42f6b3da-f863-4cb1-8658-5aa024e53a21,True,Unchanged
AzureActiveDirectoryStsLogon,2025-09-11 14:18:45,betty20@contoso.com,UserLoggedIn,"{""CreationTime"":""2025-09-11T14:18:45"",""Id"":""2b1e89ff-f735-4c3c-8a07-e31898fa0001"",""Operation"":""UserLoggedIn"",""OrganizationId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""191.101.130.55"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""betty20@contoso.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/138.0.0.164 Safari\/537.36 Edg\/138.0.0.164""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""Type"":0},{""ID"":""betty20@contoso.com"",""Type"":5}],""ActorContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ActorIpAddress"":""191.101.130.55"",""InterSystemsId"":""a41a0483-2d61-409a-8a5d-edff2d83cb46"",""IntraSystemId"":""2b1e89ff-f735-4c3c-8a07-e31898fa0001"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ApplicationId"":""da2aa119-b4af-412c-8af7-bbef7ec44f9f"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""f8a0fb2c-c7ab-4fa8-86c5-431b627f7676""}],""ErrorNumber"":""0""}",1491,2023,2b1e89ff-f735-4c3c-8a07-e31898fa0001,True,Unchanged
AzureActiveDirectoryStsLogon,2025-09-11 14:18:12,betty20@contoso.com,UserLoggedIn,"{""CreationTime"":""2025-09-11T14:18:12"",""Id"":""ed31c1e6-89e9-43a0-843a-d6a677ecde1a"",""Operation"":""UserLoggedIn"",""OrganizationId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""191.101.130.55"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""betty20@contoso.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/138.0.0.164 Safari\/537.36 Edg\/138.0.0.164 OS\/10.0.14393""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""Type"":0},{""ID"":""betty20@contoso.com"",""Type"":5}],""ActorContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ActorIpAddress"":""191.101.130.55"",""InterSystemsId"":""3095d47e-6313-4fe1-8ce0-f4d5e303798d"",""IntraSystemId"":""ed31c1e6-89e9-43a0-843a-d6a677ecde1a"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ApplicationId"":""587f2663-ad7f-4547-8e52-48474c3c0554"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""f8a0fb2c-c7ab-4fa8-86c5-431b627f7676""}],""ErrorNumber"":""0""}",1492,2023,ed31c1e6-89e9-43a0-843a-d6a677ecde1a,True,Unchanged
AzureActiveDirectoryStsLogon,2025-09-11 14:18:45,betty20@contoso.com,UserLoggedIn,"{""CreationTime"":""2025-09-11T14:18:45"",""Id"":""902efb82-7fb6-4929-8c00-8af995142174"",""Operation"":""UserLoggedIn"",""OrganizationId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""191.101.130.55"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""betty20@contoso.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/138.0.0.164 Safari\/537.36 Edg\/138.0.0.164""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""Type"":0},{""ID"":""betty20@contoso.com"",""Type"":5}],""ActorContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ActorIpAddress"":""191.101.130.55"",""InterSystemsId"":""30b0c8fb-a1a9-4ce1-829e-dfa24dd7b416"",""IntraSystemId"":""902efb82-7fb6-4929-8c00-8af995142174"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ApplicationId"":""da2aa119-b4af-412c-8af7-bbef7ec44f9f"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""f8a0fb2c-c7ab-4fa8-86c5-431b627f7676""}],""ErrorNumber"":""0""}",1493,2023,902efb82-7fb6-4929-8c00-8af995142174,True,Unchanged
AzureActiveDirectoryStsLogon,2025-09-11 14:18:45,betty20@contoso.com,UserLoggedIn,"{""CreationTime"":""2025-09-11T14:18:45"",""Id"":""2c8cc138-0744-452e-87fe-8323ac68ea5c"",""Operation"":""UserLoggedIn"",""OrganizationId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""191.101.130.55"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""betty20@contoso.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/138.0.0.164 Safari\/537.36 Edg\/138.0.0.164""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""Type"":0},{""ID"":""betty20@contoso.com"",""Type"":5}],""ActorContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ActorIpAddress"":""191.101.130.55"",""InterSystemsId"":""57e7e1d9-370f-4d04-8d0e-e05b45fdab0d"",""IntraSystemId"":""2c8cc138-0744-452e-87fe-8323ac68ea5c"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ApplicationId"":""da2aa119-b4af-412c-8af7-bbef7ec44f9f"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""f8a0fb2c-c7ab-4fa8-86c5-431b627f7676""}],""ErrorNumber"":""0""}",1494,2023,2c8cc138-0744-452e-87fe-8323ac68ea5c,True,Unchanged
AzureActiveDirectoryStsLogon,2025-09-11 14:18:45,betty20@contoso.com,UserLoggedIn,"{""CreationTime"":""2025-09-11T14:18:45"",""Id"":""6e7a937b-ae61-462d-83dd-2b8ec4bc0540"",""Operation"":""UserLoggedIn"",""OrganizationId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""191.101.130.55"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""betty20@contoso.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/138.0.0.164 Safari\/537.36 Edg\/138.0.0.164""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""Type"":0},{""ID"":""betty20@contoso.com"",""Type"":5}],""ActorContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ActorIpAddress"":""191.101.130.55"",""InterSystemsId"":""863e9f7d-2a97-4d31-8fae-20b9190e3833"",""IntraSystemId"":""6e7a937b-ae61-462d-83dd-2b8ec4bc0540"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ApplicationId"":""da2aa119-b4af-412c-8af7-bbef7ec44f9f"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""f8a0fb2c-c7ab-4fa8-86c5-431b627f7676""}],""ErrorNumber"":""0""}",1495,2023,6e7a937b-ae61-462d-83dd-2b8ec4bc0540,True,Unchanged
AzureActiveDirectoryStsLogon,2025-09-11 14:18:45,betty20@contoso.com,UserLoggedIn,"{""CreationTime"":""2025-09-11T14:18:45"",""Id"":""7422a3e0-d0b8-4fd2-8175-2805e40a582d"",""Operation"":""UserLoggedIn"",""OrganizationId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""191.101.130.55"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""betty20@contoso.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/138.0.0.164 Safari\/537.36 Edg\/138.0.0.164""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""Type"":0},{""ID"":""betty20@contoso.com"",""Type"":5}],""ActorContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ActorIpAddress"":""191.101.130.55"",""InterSystemsId"":""6aad321d-307f-4a26-8aab-e5dfd5ac2438"",""IntraSystemId"":""7422a3e0-d0b8-4fd2-8175-2805e40a582d"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""ApplicationId"":""da2aa119-b4af-412c-8af7-bbef7ec44f9f"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""f8a0fb2c-c7ab-4fa8-86c5-431b627f7676""}],""ErrorNumber"":""0""}",1496,2023,7422a3e0-d0b8-4fd2-8175-2805e40a582d,True,Unchanged
ExchangeItem,2025-09-11 13:20:37,betty20@contoso.com,Update,"{""AppAccessContext"":{""APIId"":""584ef7ef-2bab-426d-8c95-50df85675910"",""ClientAppId"":""a8f8652f-ee7f-4ec4-8151-c691842e7e21"",""IssuedAtTime"":""2025-09-11T13:17:52"",""UniqueTokenId"":""e721b0f0-8349-434a-831f-34af1de5b5ff""},""CreationTime"":""2025-09-11T13:20:37"",""Id"":""1591313d-a38b-4e9d-8668-1e9d7438b121"",""Operation"":""Update"",""OrganizationId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""RecordType"":2,""ResultStatus"":""Succeeded"",""UserKey"":""10032003596A8D04"",""UserType"":0,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""191.101.130.55"",""UserId"":""betty20@contoso.com"",""ActorInfoString"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/138.0.0.164 Safari\/537.36 Edg\/138.0.0.164"",""ClientAppId"":""a8f8652f-ee7f-4ec4-8151-c691842e7e21"",""ClientIPAddress"":""191.101.130.55"",""ClientInfoString"":""Client=OWA;Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/138.0.0.164 Safari\/537.36 Edg\/138.0.0.164;"",""ExternalAccess"":false,""InternalLogonType"":0,""LogonType"":0,""LogonUserSid"":""S-1-5-21-3421515247-1784439087-2623626124-1914689"",""MailboxGuid"":""331759a7-16e4-4b93-85ab-d7b8e7f61d9a"",""MailboxOwnerSid"":""S-1-5-21-3421515247-1784439087-2623626124-1914689"",""MailboxOwnerUPN"":""betty20@contoso.com"",""OrganizationName"":""contoso.onmicrosoft.com"",""OriginatingServer"":""LAB51XX6201MB634 (15.20.4200.000)\r\n"",""TokenObjectId"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""TokenTenantId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""Item"":{""Attachments"":""attachment_1.dat (2624878b); attachment_2.dat (2847b); attachment_3.dat (11691b); attachment_4.dat (10471b); attachment_5.dat (340815b); attachment_6.dat (6808b); attachment_7.dat (65652b); attachment_8.dat (17616b); attachment_9.dat (3869b); attachment_10.dat (308002b); attachment_11.dat (45004b); attachment_12.dat (136354b)"",""Id"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBOqncIMRUzS4U+wtfUGfX5AAFX5VyLAAAJ"",""ImmutableId"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBOqncIMRUzS4U+wtfUGfX5AAFX5VyLAAAJ"",""InternetMessageId"":""<jeffrey30@sj0pr06mb7323.namprd06.prod.outlook.com>"",""IsRecord"":false,""ParentFolder"":{""Id"":""LgAAAAA0bFhziVIhR62MMUP7F8+XAQBOqncIMRUzS4U+wtfUGfX5AAAAAAEJAAAB"",""Brooks38"":""\\Sent Items""},""SizeInBytes"":3671782,""Subject"":""Generic Email Subject""},""ModifiedProperties"":[""AttachmentCollection""]}",1497,2023,1591313d-a38b-4e9d-8668-1e9d7438b121,True,Unchanged
ExchangeItem,2025-09-11 13:14:16,betty20@contoso.com,Update,"{""AppAccessContext"":{""APIId"":""584ef7ef-2bab-426d-8c95-50df85675910"",""ClientAppId"":""a8f8652f-ee7f-4ec4-8151-c691842e7e21"",""IssuedAtTime"":""2025-09-11T13:12:52"",""UniqueTokenId"":""054e3138-3b7a-48a7-860a-5f9f5eed9979""},""CreationTime"":""2025-09-11T13:14:16"",""Id"":""9dce9eb9-282a-4328-810b-f355d562329e"",""Operation"":""Update"",""OrganizationId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""RecordType"":2,""ResultStatus"":""Succeeded"",""UserKey"":""10032003596A8D04"",""UserType"":0,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""191.101.130.55"",""UserId"":""betty20@contoso.com"",""ActorInfoString"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/138.0.0.164 Safari\/537.36 Edg\/138.0.0.164"",""ClientAppId"":""a8f8652f-ee7f-4ec4-8151-c691842e7e21"",""ClientIPAddress"":""191.101.130.55"",""ClientInfoString"":""Client=OWA;Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/138.0.0.164 Safari\/537.36 Edg\/138.0.0.164;"",""ExternalAccess"":false,""InternalLogonType"":0,""LogonType"":0,""LogonUserSid"":""S-1-5-21-3421515247-1784439087-2623626124-1914689"",""MailboxGuid"":""331759a7-16e4-4b93-85ab-d7b8e7f61d9a"",""MailboxOwnerSid"":""S-1-5-21-3421515247-1784439087-2623626124-1914689"",""MailboxOwnerUPN"":""betty20@contoso.com"",""OrganizationName"":""contoso.onmicrosoft.com"",""OriginatingServer"":""LAB51XX6201MB634 (15.20.4200.000)\r\n"",""TokenObjectId"":""52b9c00a-3d50-4d6f-8452-6d833f86f23b"",""TokenTenantId"":""063b27d9-43ef-4b3c-88e0-ca84cb74ae45"",""Item"":{""Attachments"":""attachment_1.dat (4566b); attachment_2.dat (2847b); attachment_3.dat (11682b); attachment_4.dat (10471b); attachment_5.dat (1881b); attachment_6.dat (2761b); attachment_7.dat (2835b); attachment_8.dat (2293b); attachment_9.dat (2396b); attachment_10.dat (2148b); attachment_11.dat (1489b); attachment_12.dat (1308b); attachment_13.dat (12894b)"",""Id"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBOqncIMRUzS4U+wtfUGfX5AAFX5T2GAAAJ"",""ImmutableId"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBOqncIMRUzS4U+wtfUGfX5AAFX5T2GAAAJ"",""InternetMessageId"":""<ronald48@sj0pr06mb7323.namprd06.prod.outlook.com>"",""IsRecord"":false,""ParentFolder"":{""Id"":""LgAAAAA0bFhziVIhR62MMUP7F8+XAQBOqncIMRUzS4U+wtfUGfX5AAAAAAEJAAAB"",""Brooks38"":""\\Sent Items""},""SizeInBytes"":100603,""Subject"":""Generic Email Subject""},""ModifiedProperties"":[""AttachmentCollection""]}",1498,2023,9dce9eb9-282a-4328-810b-f355d562329e,True,Unchanged
