"RecordType","CreationDate","UserIds","Operations","AuditData","ResultIndex","ResultCount","AuditSearchRequestMetadata","Identity","IsValid","ObjectState"
"AzureActiveDirectoryStsLogon","2026-07-24 09:08:22","Not Available","UserLoggedIn","{""CreationTime"":""2026-07-24T09:08:22"",""Id"":""a4a99f65-943e-4b63-94c9-cb8945945500"",""Operation"":""UserLoggedIn"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""UserType"":4,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""45.9.249.58"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""Not Available"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko\/20100101 Firefox\/154.0""},{""Name"":""RequestType"",""Value"":""SAS:BeginAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""Type"":0}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""45.9.249.58"",""InterSystemsId"":""8dce8314-da0a-9e5f-de5b-f99d8d31cc5e"",""IntraSystemId"":""a4a99f65-943e-4b63-94c9-cb8945945500"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""9199bf20-a13f-4107-85dc-02114787ef48"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows""},{""Name"":""BrowserType"",""Value"":""Firefox""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""}],""ErrorNumber"":""0""}","11","43","{
  ""moreRecordsAvailable"": false
}","a4a99f65-943e-4b63-94c9-cb8945945500","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-24 09:08:32","Not Available","UserLoggedIn","{""CreationTime"":""2026-07-24T09:08:32"",""Id"":""ea876796-4af4-439d-9cc2-04e3bc455500"",""Operation"":""UserLoggedIn"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""UserType"":4,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""45.9.249.58"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""Not Available"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko\/20100101 Firefox\/154.0""},{""Name"":""RequestType"",""Value"":""SAS:EndAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""Type"":0}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""45.9.249.58"",""InterSystemsId"":""8dce8314-da0a-9e5f-de5b-f99d8d31cc5e"",""IntraSystemId"":""ea876796-4af4-439d-9cc2-04e3bc455500"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""9199bf20-a13f-4107-85dc-02114787ef48"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows""},{""Name"":""BrowserType"",""Value"":""Firefox""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""}],""ErrorNumber"":""0""}","12","43","{
  ""moreRecordsAvailable"": false
}","ea876796-4af4-439d-9cc2-04e3bc455500","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-24 09:08:32","pattif@854jpt.onmicrosoft.com","UserLoggedIn","{""CreationTime"":""2026-07-24T09:08:32"",""Id"":""64f77f94-f84b-4331-956d-6ec0d4cf0100"",""Operation"":""UserLoggedIn"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""45.9.249.58"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""pattif@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko\/20100101 Firefox\/154.0""},{""Name"":""RequestType"",""Value"":""SAS:ProcessAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""Type"":0},{""ID"":""pattif@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""45.9.249.58"",""InterSystemsId"":""8dce8314-da0a-9e5f-de5b-f99d8d31cc5e"",""IntraSystemId"":""64f77f94-f84b-4331-956d-6ec0d4cf0100"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""9199bf20-a13f-4107-85dc-02114787ef48"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Firefox""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e812a-3b1c-373b-20e1-050e56978a6d""}],""ErrorNumber"":""0""}","13","43","{
  ""moreRecordsAvailable"": false
}","64f77f94-f84b-4331-956d-6ec0d4cf0100","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-24 09:08:33","pattif@854jpt.onmicrosoft.com","UserLoggedIn","{""CreationTime"":""2026-07-24T09:08:33"",""Id"":""7324b990-414c-4b3b-bf25-569ac1a50400"",""Operation"":""UserLoggedIn"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""45.9.249.58"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""pattif@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko\/20100101 Firefox\/154.0""},{""Name"":""RequestType"",""Value"":""OAuth2:Token""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""Type"":0},{""ID"":""pattif@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""45.9.249.58"",""InterSystemsId"":""8dce8314-da0a-9e5f-de5b-f99d8d31cc5e"",""IntraSystemId"":""7324b990-414c-4b3b-bf25-569ac1a50400"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""9199bf20-a13f-4107-85dc-02114787ef48"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Firefox""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e812a-7a51-1bfb-6f95-5c86f1a62e20""}],""ErrorNumber"":""0""}","14","43","{
  ""moreRecordsAvailable"": false
}","7324b990-414c-4b3b-bf25-569ac1a50400","True","Unchanged"
"ExchangeItemGroup","2026-07-24 09:08:59","PattiF@854jpt.onmicrosoft.com","SoftDelete","{""AppAccessContext"":{""AADSessionId"":""006e812a-7a51-1bfb-6f95-5c86f1a62e20"",""APIId"":""774A8455-3122-4FD5-90F1-C4D1A062AD91"",""ClientAppId"":""9199bf20-a13f-4107-85dc-02114787ef48"",""IssuedAtTime"":""2026-07-24T09:03:33"",""UniqueTokenId"":""kLkkc0xBO0u_JVaawaUEAA""},""CreationTime"":""2026-07-24T09:08:59"",""Id"":""74df1cf5-77c7-4dff-3b60-08dee96332f0"",""Operation"":""SoftDelete"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":3,""ResultStatus"":""Succeeded"",""UserKey"":""10032004A6CF5E0B"",""UserType"":0,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""45.9.249.58"",""UserId"":""PattiF@854jpt.onmicrosoft.com"",""AppId"":""9199bf20-a13f-4107-85dc-02114787ef48"",""AuthType"":""Bearer"",""ClientAppId"":""9199bf20-a13f-4107-85dc-02114787ef48"",""ClientIPAddress"":""45.9.249.58"",""ClientInfoString"":""Client=OWA;Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko\/20100101 Firefox\/154.0;"",""ExternalAccess"":false,""HostAppId"":""774A8455-3122-4FD5-90F1-C4D1A062AD91"",""InternalLogonType"":0,""LogonType"":0,""LogonUserSid"":""S-1-5-21-2139797408-3748168429-2429421589-28684038"",""MailboxGuid"":""abdfb6fe-8a99-4948-9d48-f9ac6f9a46de"",""MailboxOwnerSid"":""S-1-5-21-2139797408-3748168429-2429421589-28684038"",""MailboxOwnerUPN"":""PattiF@854jpt.onmicrosoft.com"",""OrganizationName"":""854jpt.onmicrosoft.com"",""OriginatingServer"":""BY5PR10MB3746 (15.20.4200.000)\r\n"",""TokenObjectId"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""TokenTenantId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""TokenType"":""V1AppActAs"",""AffectedItems"":[{""Id"":""RgAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N\/zo+fR4wincq2S8bUAAAAAAETAADqK5N\/zo+fR4wincq2S8bUAAEWRxyrAAAJ"",""InternetMessageId"":""<ba6c0611-a201-438a-89a9-43f3cdb5f76d@BN3PEPF0000B371.namprd21.prod.outlook.com>"",""ParentFolder"":{""Id"":""LgAAAABqySpG3SYqQ40ev4INhgMHAQDqK5N\/zo+fR4wincq2S8bUAAAAAAETAAAB"",""Path"":""\\Junk Email""},""Subject"":""Grady Archie shared \""Q3 Board Review - Confidential.xlsx\"" with you""}],""CrossMailboxOperation"":false,""Folder"":{""Id"":""LgAAAABqySpG3SYqQ40ev4INhgMHAQDqK5N\/zo+fR4wincq2S8bUAAAAAAETAAAB"",""Path"":""\\Junk Email""}}","15","43","{
  ""moreRecordsAvailable"": false
}","74df1cf5-77c7-4dff-3b60-08dee96332f0","True","Unchanged"
"ExchangeItemGroup","2026-07-24 09:17:14","PradeepG@854jpt.onmicrosoft.com","SoftDelete","{""AppAccessContext"":{""AADSessionId"":""006e812a-3b1c-373b-20e1-050e56978a6d"",""APIId"":""774A8455-3122-4FD5-90F1-C4D1A062AD91"",""ClientAppId"":""9199bf20-a13f-4107-85dc-02114787ef48"",""IssuedAtTime"":""2026-07-24T09:01:53"",""UniqueTokenId"":""UrOB1fyRNUW5I3DFix8UAA""},""CreationTime"":""2026-07-24T09:17:14"",""Id"":""5bcd5f8f-1255-4b6d-8c22-08dee96459e4"",""Operation"":""SoftDelete"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":3,""ResultStatus"":""Succeeded"",""UserKey"":""10032004A6CFE5AB"",""UserType"":0,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""45.9.249.58"",""UserId"":""PradeepG@854jpt.onmicrosoft.com"",""AppId"":""9199bf20-a13f-4107-85dc-02114787ef48"",""AuthType"":""Bearer"",""ClientAppId"":""9199bf20-a13f-4107-85dc-02114787ef48"",""ClientIPAddress"":""45.9.249.58"",""ClientInfoString"":""Client=OWA;Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko\/20100101 Firefox\/154.0;"",""ExternalAccess"":false,""HostAppId"":""774A8455-3122-4FD5-90F1-C4D1A062AD91"",""InternalLogonType"":0,""LogonType"":0,""LogonUserSid"":""S-1-5-21-2139797408-3748168429-2429421589-28684046"",""MailboxGuid"":""0ac90fb2-bb95-4f16-8fb5-d3cb32694770"",""MailboxOwnerSid"":""S-1-5-21-2139797408-3748168429-2429421589-28684046"",""MailboxOwnerUPN"":""PradeepG@854jpt.onmicrosoft.com"",""OrganizationName"":""854jpt.onmicrosoft.com"",""OriginatingServer"":""SA2PR10MB4651 (15.20.4200.000)\r\n"",""TokenObjectId"":""33a120c1-a818-4fd7-8045-c6a29a2bc165"",""TokenTenantId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""TokenType"":""V1AppActAs"",""AffectedItems"":[{""Id"":""RgAAAADTVC6Bee54SLvrZrxUzMuzBwCn+RayMvj+RYhpH\/fe56fqAAAAAAEKAACn+RayMvj+RYhpH\/fe56fqAAEZbPhuAAAJ"",""InternetMessageId"":""<0dddd476-0968-458b-9566-47d1895ab012@BN3PEPF0000B371.namprd21.prod.outlook.com>"",""ParentFolder"":{""Id"":""LgAAAADTVC6Bee54SLvrZrxUzMuzAQCn+RayMvj+RYhpH\/fe56fqAAAAAAEKAAAB"",""Path"":""\\Deleted Items""},""Subject"":""Grady Archie shared \""Q3 Board Review - Confidential.xlsx\"" with you""}],""CrossMailboxOperation"":false,""Folder"":{""Id"":""LgAAAADTVC6Bee54SLvrZrxUzMuzAQCn+RayMvj+RYhpH\/fe56fqAAAAAAEKAAAB"",""Path"":""\\Deleted Items""}}","16","43","{
  ""moreRecordsAvailable"": false
}","5bcd5f8f-1255-4b6d-8c22-08dee96459e4","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-24 09:18:22","pattif@854jpt.onmicrosoft.com","UserLoggedIn","{""CreationTime"":""2026-07-24T09:18:22"",""Id"":""68455fbd-ab7d-4d8e-b617-20936fa35e00"",""Operation"":""UserLoggedIn"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""45.9.249.58"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""pattif@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko\/20100101 Firefox\/154.0""},{""Name"":""RequestType"",""Value"":""Login:reprocess""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""Type"":0},{""ID"":""pattif@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""45.9.249.58"",""InterSystemsId"":""019f936a-8a46-76d0-a34f-f4e7c3274be3"",""IntraSystemId"":""68455fbd-ab7d-4d8e-b617-20936fa35e00"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""8c59ead7-d703-4a27-9e55-c96a0054c8d2"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Firefox""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e812a-3b1c-373b-20e1-050e56978a6d""}],""ErrorNumber"":""0""}","17","43","{
  ""moreRecordsAvailable"": false
}","68455fbd-ab7d-4d8e-b617-20936fa35e00","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-24 09:18:26","pattif@854jpt.onmicrosoft.com","UserLoggedIn","{""CreationTime"":""2026-07-24T09:18:26"",""Id"":""19b83c05-0248-47d7-bc39-a027f4ef0400"",""Operation"":""UserLoggedIn"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""45.9.249.58"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""pattif@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko\/20100101 Firefox\/154.0""},{""Name"":""RequestType"",""Value"":""OAuth2:Token""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""Type"":0},{""ID"":""pattif@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""45.9.249.58"",""InterSystemsId"":""9547b28e-63e6-4602-a8b2-765de1e7c35f"",""IntraSystemId"":""19b83c05-0248-47d7-bc39-a027f4ef0400"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""8c59ead7-d703-4a27-9e55-c96a0054c8d2"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Firefox""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e812a-7a51-1bfb-6f95-5c86f1a62e20""}],""ErrorNumber"":""0""}","18","43","{
  ""moreRecordsAvailable"": false
}","19b83c05-0248-47d7-bc39-a027f4ef0400","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-24 09:18:55","pattif@854jpt.onmicrosoft.com","UserLoggedIn","{""CreationTime"":""2026-07-24T09:18:55"",""Id"":""7431edb9-cd5c-4841-b1fe-594a05865900"",""Operation"":""UserLoggedIn"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""45.9.249.58"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""pattif@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko\/20100101 Firefox\/154.0""},{""Name"":""RequestType"",""Value"":""Login:reprocess""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""Type"":0},{""ID"":""pattif@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""45.9.249.58"",""InterSystemsId"":""8b86a6ec-8485-4dc4-a45f-82379a6e7067"",""IntraSystemId"":""7431edb9-cd5c-4841-b1fe-594a05865900"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""19db86c3-b2b9-44cc-b339-36da233a3be2"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Firefox""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e812a-3b1c-373b-20e1-050e56978a6d""}],""ErrorNumber"":""0""}","19","43","{
  ""moreRecordsAvailable"": false
}","7431edb9-cd5c-4841-b1fe-594a05865900","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-24 09:18:58","pattif@854jpt.onmicrosoft.com","UserLoggedIn","{""CreationTime"":""2026-07-24T09:18:58"",""Id"":""c19d0007-5ccd-4a57-9c32-1ef029225e00"",""Operation"":""UserLoggedIn"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""45.9.249.58"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""pattif@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko\/20100101 Firefox\/154.0""},{""Name"":""RequestType"",""Value"":""OAuth2:Token""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""Type"":0},{""ID"":""pattif@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""45.9.249.58"",""InterSystemsId"":""faef1dab-4e37-4bca-9a8f-10a11782ae70"",""IntraSystemId"":""c19d0007-5ccd-4a57-9c32-1ef029225e00"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""19db86c3-b2b9-44cc-b339-36da233a3be2"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Firefox""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e812a-7a51-1bfb-6f95-5c86f1a62e20""}],""ErrorNumber"":""0""}","20","43","{
  ""moreRecordsAvailable"": false
}","c19d0007-5ccd-4a57-9c32-1ef029225e00","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-24 09:19:06","pattif@854jpt.onmicrosoft.com","UserLoginFailed","{""CreationTime"":""2026-07-24T09:19:06"",""Id"":""24ef0e03-f392-453c-ae4e-7f2cb2956000"",""Operation"":""UserLoginFailed"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""45.9.249.58"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""pattif@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko\/20100101 Firefox\/154.0""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""Type"":0},{""ID"":""pattif@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""45.9.249.58"",""InterSystemsId"":""f487350b-c98a-4904-8e88-b3736260180f"",""IntraSystemId"":""24ef0e03-f392-453c-ae4e-7f2cb2956000"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""19db86c3-b2b9-44cc-b339-36da233a3be2"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Firefox""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e812a-7a51-1bfb-6f95-5c86f1a62e20""}],""ErrorNumber"":""50074"",""LogonError"":""UserStrongAuthClientAuthNRequiredInterrupt""}","21","43","{
  ""moreRecordsAvailable"": false
}","24ef0e03-f392-453c-ae4e-7f2cb2956000","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-24 09:19:08","Not Available","UserLoggedIn","{""CreationTime"":""2026-07-24T09:19:08"",""Id"":""eccf975c-3126-4e35-a150-b62e443f0500"",""Operation"":""UserLoggedIn"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""UserType"":4,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""45.9.249.58"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""Not Available"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko\/20100101 Firefox\/154.0""},{""Name"":""RequestType"",""Value"":""SAS:BeginAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""Type"":0}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""45.9.249.58"",""InterSystemsId"":""f487350b-c98a-4904-8e88-b3736260180f"",""IntraSystemId"":""eccf975c-3126-4e35-a150-b62e443f0500"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""19db86c3-b2b9-44cc-b339-36da233a3be2"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows""},{""Name"":""BrowserType"",""Value"":""Firefox""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""}],""ErrorNumber"":""0""}","22","43","{
  ""moreRecordsAvailable"": false
}","eccf975c-3126-4e35-a150-b62e443f0500","True","Unchanged"
