"InternetMessageId","FileName","Mailbox","CreatedDateTime","SentDateTime","ReceivedDateTime","Sender","From","To","ReplyTo","CC","BCC","Subject","BodyPreview","IsRead","IsDraft","HasAttachments","FlagStatus","WebLink","ID","ParentFolderId","ConversationId"
"<2e87a629-c2f4-4fc4-af41-f8f29bc9cc1b@854jpt.onmicrosoft.com>","AdeleV@854jpt.onmicrosoft.com_2e87a629-c2f4-4fc4-af41-f8f29bc9cc1b@854jpt.onmicrosoft.com","AdeleV@854jpt.onmicrosoft.com","2026-07-22 04:33:24","2026-07-22 04:33:21","2026-07-22 04:33:24","JoniS@854jpt.onmicrosoft.com","JoniS@854jpt.onmicrosoft.com","GradyA@854jpt.onmicrosoft.com","N/A","NestorW@854jpt.onmicrosoft.com,PattiF@854jpt.onmicrosoft.com,MeganB@854jpt.onmicrosoft.com,DiegoS@854jpt.onmicrosoft.com,AlexW@854jpt.onmicrosoft.com,AdeleV@854jpt.onmicrosoft.com,LeeG@854jpt.onmicrosoft.com,HenriettaM@854jpt.onmicrosoft.com,IsaiahL@854jpt.onmicrosoft.com,JohannaL@854jpt.onmicrosoft.com,LidiaH@854jpt.onmicrosoft.com,LynneR@854jpt.onmicrosoft.com,MiriamG@854jpt.onmicrosoft.com,PradeepG@854jpt.onmicrosoft.com","N/A","Updated PTO Policy - Effective August 1, 2026","Good morning everyone,

I wanted to let you know about some updates to our Paid Time Off policy that take effect August 1, 2026. The key changes are:

1. Accrual rates for employees with 3+ years of service increase from 6.15 hrs/pay period to 6.77 hr","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQBGAAADYLDz%2Btb5V0%2BVrsLQ9b1sYAcA0mlIt0HGME%2BXdTotbTV%2BcAAAAgEMAAAA0mlIt0HGME%2BXdTotbTV%2BcAABF43NdgAAAA%3D%3D&exvsurl=1&viewmodel=ReadMessageItem","AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQBGAAADYLDz_tb5V0_VrsLQ9b1sYAcA0mlIt0HGME_XdTotbTV_cAAAAgEMAAAA0mlIt0HGME_XdTotbTV_cAABF43NdgAAAA==","AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQAuAAADYLDz_tb5V0_VrsLQ9b1sYAEA0mlIt0HGME_XdTotbTV_cAAAAgEMAAAA","AAQkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQAQALoZomiSIqdPvHYcf-EV-LE="
"<45fda60d-ef62-4dd7-89f5-2bd9261ffff2@854jpt.onmicrosoft.com>","AdeleV@854jpt.onmicrosoft.com_45fda60d-ef62-4dd7-89f5-2bd9261ffff2@854jpt.onmicrosoft.com","AdeleV@854jpt.onmicrosoft.com","2026-07-24 09:30:52","2026-07-24 09:30:41","2026-07-24 09:30:52","AdeleV@854jpt.onmicrosoft.com","AdeleV@854jpt.onmicrosoft.com","JohannaL@854jpt.onmicrosoft.com","N/A","PattiF@854jpt.onmicrosoft.com","N/A","Re: Overdue Invoice - Pacific Automotive #INV-2026-0847","Johanna, Megan,

Adding Patti to this thread - she should be aware given the dollar amount.

Patti - quick summary: Pacific Automotive owes us $47,250 on invoice #INV-2026-0847, now 60+ days overdue. Johanna has been in contact with their AP team (Jim","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQBGAAADYLDz%2Btb5V0%2BVrsLQ9b1sYAcA0mlIt0HGME%2BXdTotbTV%2BcAAAAgEJAAAA0mlIt0HGME%2BXdTotbTV%2BcAABGZtCHgAAAA%3D%3D&exvsurl=1&viewmodel=ReadMessageItem","AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQBGAAADYLDz_tb5V0_VrsLQ9b1sYAcA0mlIt0HGME_XdTotbTV_cAAAAgEJAAAA0mlIt0HGME_XdTotbTV_cAABGZtCHgAAAA==","AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQAuAAADYLDz_tb5V0_VrsLQ9b1sYAEA0mlIt0HGME_XdTotbTV_cAAAAgEJAAAA","AAQkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQAQAJn02W0ZjXlPqfjOKAaZY-s="
"<45fda60d-ef62-4dd7-89f5-2bd9261ffff2@854jpt.onmicrosoft.com>","AdeleV@854jpt.onmicrosoft.com_45fda60d-ef62-4dd7-89f5-2bd9261ffff2@854jpt.onmicrosoft.com","AdeleV@854jpt.onmicrosoft.com","2026-07-24 09:30:52","2026-07-24 09:30:41","2026-07-24 09:30:52","AdeleV@854jpt.onmicrosoft.com","AdeleV@854jpt.onmicrosoft.com","JohannaL@854jpt.onmicrosoft.com","N/A","PattiF@854jpt.onmicrosoft.com","N/A","Re: Overdue Invoice - Pacific Automotive #INV-2026-0847","Johanna, Megan,

Adding Patti to this thread - she should be aware given the dollar amount.

Patti - quick summary: Pacific Automotive owes us $47,250 on invoice #INV-2026-0847, now 60+ days overdue. Johanna has been in contact with their AP team (Jim","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQBGAAADYLDz%2Btb5V0%2BVrsLQ9b1sYAcA0mlIt0HGME%2BXdTotbTV%2BcAAAAgEJAAAA0mlIt0HGME%2BXdTotbTV%2BcAABGZtCHgAAAA%3D%3D&exvsurl=1&viewmodel=ReadMessageItem","AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQBGAAADYLDz_tb5V0_VrsLQ9b1sYAcA0mlIt0HGME_XdTotbTV_cAAAAgEJAAAA0mlIt0HGME_XdTotbTV_cAABGZtCHgAAAA==","AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQAuAAADYLDz_tb5V0_VrsLQ9b1sYAEA0mlIt0HGME_XdTotbTV_cAAAAgEJAAAA","AAQkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQAQAJn02W0ZjXlPqfjOKAaZY-s="
"<dc562fd6-29b1-4911-9796-a05ca634fef0@854jpt.onmicrosoft.com>","AdeleV@854jpt.onmicrosoft.com_dc562fd6-29b1-4911-9796-a05ca634fef0@854jpt.onmicrosoft.com","AdeleV@854jpt.onmicrosoft.com","2026-07-24 09:43:02","2026-07-24 09:42:59","2026-07-24 09:43:02","PattiF@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","AdeleV@854jpt.onmicrosoft.com","N/A","PattiF-Waverly@guerrillamail.com","N/A","Re: Overdue Invoice - Pacific Automotive #INV-2026-0847","Adele,

Thanks for flagging this. Good to hear Pacific Auto is ready to process payment.

Before they do, I need you to send Jim Nakamura our updated ACH information. We're transitioning our primary banking relationship from prior prior Columbia Bank ","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQBGAAADYLDz%2Btb5V0%2BVrsLQ9b1sYAcA0mlIt0HGME%2BXdTotbTV%2BcAAAAgEMAAAA0mlIt0HGME%2BXdTotbTV%2BcAABGZr7tgAAAA%3D%3D&exvsurl=1&viewmodel=ReadMessageItem","AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQBGAAADYLDz_tb5V0_VrsLQ9b1sYAcA0mlIt0HGME_XdTotbTV_cAAAAgEMAAAA0mlIt0HGME_XdTotbTV_cAABGZr7tgAAAA==","AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQAuAAADYLDz_tb5V0_VrsLQ9b1sYAEA0mlIt0HGME_XdTotbTV_cAAAAgEMAAAA","AAQkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQAQAJn02W0ZjXlPqfjOKAaZY-s="
"<4f67c8e6-535a-43d4-b8a4-5cd6a7bcb994@854jpt.onmicrosoft.com>","NotFound","AdeleV@854jpt.onmicrosoft.com","","","","","","","","","","","","","","","","","","",""
"<477cb28e-1fd3-474e-aacf-c9c09c547363@854jpt.onmicrosoft.com>","AdeleV@854jpt.onmicrosoft.com_477cb28e-1fd3-474e-aacf-c9c09c547363@854jpt.onmicrosoft.com","AdeleV@854jpt.onmicrosoft.com","2026-07-23 05:59:26","2026-07-23 05:59:24","2026-07-23 05:59:26","LeeG@854jpt.onmicrosoft.com","LeeG@854jpt.onmicrosoft.com","GradyA@854jpt.onmicrosoft.com","N/A","NestorW@854jpt.onmicrosoft.com,PattiF@854jpt.onmicrosoft.com,MeganB@854jpt.onmicrosoft.com,DiegoS@854jpt.onmicrosoft.com,AlexW@854jpt.onmicrosoft.com,AdeleV@854jpt.onmicrosoft.com,JoniS@854jpt.onmicrosoft.com,HenriettaM@854jpt.onmicrosoft.com,IsaiahL@854jpt.onmicrosoft.com,JohannaL@854jpt.onmicrosoft.com,LidiaH@854jpt.onmicrosoft.com,LynneR@854jpt.onmicrosoft.com,MiriamG@854jpt.onmicrosoft.com,PradeepG@854jpt.onmicrosoft.com","N/A","Re: ALERT: Phishing Email Circulating - Do Not Click","Quick follow-up on the phishing email:

I've confirmed that NO ONE at Waverly clicked the malicious link. Good job, everyone. The security awareness training is clearly paying off.

I've taken the following additional steps:
- Blocked the sender doma","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQBGAAADYLDz%2Btb5V0%2BVrsLQ9b1sYAcA0mlIt0HGME%2BXdTotbTV%2BcAAAAgEMAAAA0mlIt0HGME%2BXdTotbTV%2BcAABF43NgwAAAA%3D%3D&exvsurl=1&viewmodel=ReadMessageItem","AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQBGAAADYLDz_tb5V0_VrsLQ9b1sYAcA0mlIt0HGME_XdTotbTV_cAAAAgEMAAAA0mlIt0HGME_XdTotbTV_cAABF43NgwAAAA==","AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQAuAAADYLDz_tb5V0_VrsLQ9b1sYAEA0mlIt0HGME_XdTotbTV_cAAAAgEMAAAA","AAQkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQAQABxVfmrAAAZGnwM5AVcp56E="
"<05712de0-a22f-4471-8c0b-1a9c5627937d@854jpt.onmicrosoft.com>","AdeleV@854jpt.onmicrosoft.com_05712de0-a22f-4471-8c0b-1a9c5627937d@854jpt.onmicrosoft.com","AdeleV@854jpt.onmicrosoft.com","2026-07-23 05:57:35","2026-07-23 05:57:32","2026-07-23 05:57:35","JoniS@854jpt.onmicrosoft.com","JoniS@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","N/A","AdeleV@854jpt.onmicrosoft.com","N/A","Re: Year-End Audit Prep - Mason & Associates","Patti,

Good to get ahead of this. HR records will be ready. I'll make sure the following are buttoned up well before October:

- Payroll tax filings through Q3 (all current)
- Benefits accruals and reconciliation
- Worker's comp documentation and e","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQBGAAADYLDz%2Btb5V0%2BVrsLQ9b1sYAcA0mlIt0HGME%2BXdTotbTV%2BcAAAAgEMAAAA0mlIt0HGME%2BXdTotbTV%2BcAABF43NggAAAA%3D%3D&exvsurl=1&viewmodel=ReadMessageItem","AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQBGAAADYLDz_tb5V0_VrsLQ9b1sYAcA0mlIt0HGME_XdTotbTV_cAAAAgEMAAAA0mlIt0HGME_XdTotbTV_cAABF43NggAAAA==","AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQAuAAADYLDz_tb5V0_VrsLQ9b1sYAEA0mlIt0HGME_XdTotbTV_cAAAAgEMAAAA","AAQkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQAQAP89zLyKbgNKvFol7xM-Upw="
"<9fb6d025-fbb7-45e9-a351-5368d67d225c@854jpt.onmicrosoft.com>","AdeleV@854jpt.onmicrosoft.com_9fb6d025-fbb7-45e9-a351-5368d67d225c@854jpt.onmicrosoft.com","AdeleV@854jpt.onmicrosoft.com","2026-07-23 05:57:30","2026-07-23 05:57:21","2026-07-23 05:57:30","AdeleV@854jpt.onmicrosoft.com","AdeleV@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","N/A","GradyA@854jpt.onmicrosoft.com","N/A","Re: New Wire Transfer Authorization Process","Patti,

Understood. I've updated our AP procedures to incorporate the dual-authorization requirement. The Wire Transfer Authorization Form is now saved on the shared drive under Finance > Forms > Wire-Transfer-Auth-Form-2026.xlsx.

I'll make sure all ","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQBGAAADYLDz%2Btb5V0%2BVrsLQ9b1sYAcA0mlIt0HGME%2BXdTotbTV%2BcAAAAgEJAAAA0mlIt0HGME%2BXdTotbTV%2BcAABF4407AAAAA%3D%3D&exvsurl=1&viewmodel=ReadMessageItem","AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQBGAAADYLDz_tb5V0_VrsLQ9b1sYAcA0mlIt0HGME_XdTotbTV_cAAAAgEJAAAA0mlIt0HGME_XdTotbTV_cAABF4407AAAAA==","AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQAuAAADYLDz_tb5V0_VrsLQ9b1sYAEA0mlIt0HGME_XdTotbTV_cAAAAgEJAAAA","AAQkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQAQAK6Uk69vTStJhAUCUnIQHTs="
"<8d822f3a-9e8f-4757-ac80-2f400c70a139@854jpt.onmicrosoft.com>","NotFound","AdeleV@854jpt.onmicrosoft.com","","","","","","","","","","","","","","","","","","",""
"<9c77b403-12db-42c6-b8e8-ec5100720cab@854jpt.onmicrosoft.com>","NotFound","AdeleV@854jpt.onmicrosoft.com","","","","","","","","","","","","","","","","","","",""
"<d80de07c-9588-4d70-82e1-24210566ad83@854jpt.onmicrosoft.com>","NotFound","AdeleV@854jpt.onmicrosoft.com","","","","","","","","","","","","","","","","","","",""
"<9c888c6e-c7ea-4691-8917-1a6cf33c9e8c@854jpt.onmicrosoft.com>","NotFound","AdeleV@854jpt.onmicrosoft.com","","","","","","","","","","","","","","","","","","",""
"<a2ab3c98-a8d7-448c-b13d-d659e3cdd149@854jpt.onmicrosoft.com>","AdeleV@854jpt.onmicrosoft.com_a2ab3c98-a8d7-448c-b13d-d659e3cdd149@854jpt.onmicrosoft.com","AdeleV@854jpt.onmicrosoft.com","2026-07-22 04:34:17","2026-07-22 04:34:16","2026-07-22 04:34:17","PattiF@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","GradyA@854jpt.onmicrosoft.com","N/A","AdeleV@854jpt.onmicrosoft.com","N/A","Q2 Financial Review - Board Prep","Grady,

Attached below is the draft Q2 financial summary for your review ahead of the board meeting. High-level numbers:

- Revenue: $7.14M (up 12.3% YoY)
- Gross Margin: 31.2% (down from 34.1% Q2 2025 - primarily raw material cost increases)
- EBIT","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQBGAAADYLDz%2Btb5V0%2BVrsLQ9b1sYAcA0mlIt0HGME%2BXdTotbTV%2BcAAAAgEMAAAA0mlIt0HGME%2BXdTotbTV%2BcAABF43NewAAAA%3D%3D&exvsurl=1&viewmodel=ReadMessageItem","AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQBGAAADYLDz_tb5V0_VrsLQ9b1sYAcA0mlIt0HGME_XdTotbTV_cAAAAgEMAAAA0mlIt0HGME_XdTotbTV_cAABF43NewAAAA==","AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQAuAAADYLDz_tb5V0_VrsLQ9b1sYAEA0mlIt0HGME_XdTotbTV_cAAAAgEMAAAA","AAQkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQAQAE3W2sArph9IkFtOpzkEN1M="
"<0dda4e20-4659-4856-acd1-5c28622ea42a@854jpt.onmicrosoft.com>","NotFound","AdeleV@854jpt.onmicrosoft.com","","","","","","","","","","","","","","","","","","",""
"<709c7ff2-9902-42c2-b3fc-f850081baa78@854jpt.onmicrosoft.com>","NotFound","AdeleV@854jpt.onmicrosoft.com","","","","","","","","","","","","","","","","","","",""
"<73fac190-309d-4c26-be14-279f91581e32@854jpt.onmicrosoft.com>","NotFound","AdeleV@854jpt.onmicrosoft.com","","","","","","","","","","","","","","","","","","",""
"<8fe2b886-7eff-4258-9d90-7b497ce67e93@854jpt.onmicrosoft.com>","NotFound","AdeleV@854jpt.onmicrosoft.com","","","","","","","","","","","","","","","","","","",""
"<2377068c-9d63-44e3-a2a6-708f5aed8204@854jpt.onmicrosoft.com>","AdeleV@854jpt.onmicrosoft.com_2377068c-9d63-44e3-a2a6-708f5aed8204@854jpt.onmicrosoft.com","AdeleV@854jpt.onmicrosoft.com","2026-07-22 04:33:28","2026-07-22 04:33:27","2026-07-22 04:33:28","LynneR@854jpt.onmicrosoft.com","LynneR@854jpt.onmicrosoft.com","GradyA@854jpt.onmicrosoft.com","N/A","NestorW@854jpt.onmicrosoft.com,PattiF@854jpt.onmicrosoft.com,MeganB@854jpt.onmicrosoft.com,DiegoS@854jpt.onmicrosoft.com,AlexW@854jpt.onmicrosoft.com,AdeleV@854jpt.onmicrosoft.com,JoniS@854jpt.onmicrosoft.com,LeeG@854jpt.onmicrosoft.com,HenriettaM@854jpt.onmicrosoft.com,IsaiahL@854jpt.onmicrosoft.com,JohannaL@854jpt.onmicrosoft.com,LidiaH@854jpt.onmicrosoft.com,MiriamG@854jpt.onmicrosoft.com,PradeepG@854jpt.onmicrosoft.com","N/A","Labor Day Office Closure - Monday, September 1","Hi all,

Just a heads-up that Waverly will be closed on Monday, September 1 in observance of Labor Day.

Production notes: Diego and Miriam, please coordinate with your teams on any schedule adjustments needed for the week of Sept 1. If we need weeken","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQBGAAADYLDz%2Btb5V0%2BVrsLQ9b1sYAcA0mlIt0HGME%2BXdTotbTV%2BcAAAAgEMAAAA0mlIt0HGME%2BXdTotbTV%2BcAABF43NdwAAAA%3D%3D&exvsurl=1&viewmodel=ReadMessageItem","AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQBGAAADYLDz_tb5V0_VrsLQ9b1sYAcA0mlIt0HGME_XdTotbTV_cAAAAgEMAAAA0mlIt0HGME_XdTotbTV_cAABF43NdwAAAA==","AQMkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQAuAAADYLDz_tb5V0_VrsLQ9b1sYAEA0mlIt0HGME_XdTotbTV_cAAAAgEMAAAA","AAQkAGNkZjg1NjczLWM2YjUtNGZlMS1iZTBhLWUyMzYwM2MxZjJhNQAQAMD970vqwgFJvtq-UuqSERE="
