"DateUTC","DateOnly","TimeOnly","User","Username","IPaddress","City","Region","Country","Status","SignInErrorCode","UserType","AuthRequirement","ConditionalAccess","TokenType","Application","ApplicationID","Resource","ResourceID","FailureReason","ClientApp","DeviceID","Browser","OS","UserAgent","Compliant","Managed","JoinType","Latency","MFAResult","MFAMethod","MFADetail","SignInIdentifier","SessionID","AuthenticationProtocol","UniqueToken","TransferMethod","ClientCredential","TokenProtectionSession","TokenProtectionStatusCode","CorrelationID"
"2026-07-29T06:39:34Z","2026-07-29","06:39:34","Vince V","bitpusher@854jpt.onmicrosoft.com","47.152.78.88","Highland"," California"," US","Success","","member","Multifactor authentication","Not Applied","none","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Azure Resource Manager","797f4846-ba00-4fd7-ba43-dac1f8f63013","Other.","Browser","","Edge 150.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0 OS/10.0.22631","false","false","","82","MFA requirement satisfied by claim in the token","","","","006f447a-fbee-909a-f003-83b66e67e277","none","gXfS9PotyECKOI402RaLAA","none","none","unbound","1002","019fac99-4c3a-7649-b651-a42f30a49eec"
"2026-07-29T06:39:12Z","2026-07-29","06:39:12","Vince V","bitpusher@854jpt.onmicrosoft.com","47.152.78.88","Highland"," California"," US","Success","","member","Multifactor authentication","Not Applied","none","Microsoft Exchange REST API Based Powershell","fb78d390-0c51-40cd-8e17-fdbfab77341b","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Mobile Apps and Desktop clients","","Edge 150.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0 OS/10.0.22631","false","false","","313","MFA requirement satisfied by claim in the token","","","","006f447a-fbee-909a-f003-83b66e67e277","deviceCode","9ppHQmrQgUGhc_T95Qw_AA","deviceCodeFlow","none","none","1002","ff72b8b3-325f-4367-a77d-d78e22f3df39"
"2026-07-29T06:39:09Z","2026-07-29","06:39:09","Vince V","bitpusher@854jpt.onmicrosoft.com","47.152.78.88","Highland"," California"," US","Failure","50199","member","Multifactor authentication","Not Applied","none","Microsoft Exchange REST API Based Powershell","fb78d390-0c51-40cd-8e17-fdbfab77341b","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","For security reasons, user confirmation is required for this request. Please repeat the request allowing user interaction.","Mobile Apps and Desktop clients","","Edge 150.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0 OS/10.0.22631","false","false","","80","MFA requirement satisfied by claim in the token","","","","006f447a-fbee-909a-f003-83b66e67e277","none","sfOQCrYKpk-8xRZRmfmgAA","deviceCodeFlow","none","unbound","1002","ff72b8b3-325f-4367-a77d-d78e22f3df39"
"2026-07-29T06:38:21Z","2026-07-29","06:38:21","Vince V","bitpusher@854jpt.onmicrosoft.com","47.152.78.88","Highland"," California"," US","Success","","member","Multifactor authentication","Not Applied","none","Microsoft Graph Command Line Tools","14d82eec-204b-4c2f-b7e8-296a70dab67e","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Mobile Apps and Desktop clients","","Edge 18.22631","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.22631","false","false","","879","MFA requirement satisfied by claim in the token","","","bitpusher@854jpt.onmicrosoft.com","006f447a-be4b-e22c-7636-b154e9b53387","none","L3NdQm_cmkaddPdvWLAqAA","none","none","none","1002","c50c17f2-e557-407c-811c-e9aa3687f2e9"
"2026-07-29T06:25:42Z","2026-07-29","06:25:42","Vince V","bitpusher@854jpt.onmicrosoft.com","47.152.78.88","Highland"," California"," US","Success","","member","Multifactor authentication","Not Applied","none","Microsoft Exchange REST API Based Powershell","fb78d390-0c51-40cd-8e17-fdbfab77341b","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Mobile Apps and Desktop clients","","Edge 150.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0 OS/10.0.22631","false","false","","348","MFA requirement satisfied by claim in the token","","","","006f447a-fbee-909a-f003-83b66e67e277","deviceCode","2hXccsebjEGviJMCHo6AAA","deviceCodeFlow","none","none","1002","2dec6734-3f8e-4748-8a36-ee96d8fdc275"
"2026-07-29T06:25:39Z","2026-07-29","06:25:39","Vince V","bitpusher@854jpt.onmicrosoft.com","47.152.78.88","Highland"," California"," US","Failure","50199","member","Multifactor authentication","Not Applied","none","Microsoft Exchange REST API Based Powershell","fb78d390-0c51-40cd-8e17-fdbfab77341b","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","For security reasons, user confirmation is required for this request. Please repeat the request allowing user interaction.","Mobile Apps and Desktop clients","","Edge 150.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0 OS/10.0.22631","false","false","","86","MFA requirement satisfied by claim in the token","","","","006f447a-fbee-909a-f003-83b66e67e277","none","IHVSFoatJUq1ericexWFAA","deviceCodeFlow","none","unbound","1002","2dec6734-3f8e-4748-8a36-ee96d8fdc275"
"2026-07-29T06:25:22Z","2026-07-29","06:25:22","Vince V","bitpusher@854jpt.onmicrosoft.com","47.152.78.88","Highland"," California"," US","Success","","member","Multifactor authentication","Not Applied","none","Microsoft Exchange REST API Based Powershell","fb78d390-0c51-40cd-8e17-fdbfab77341b","Microsoft Exchange Online Protection","00000007-0000-0ff1-ce00-000000000000","Other.","Mobile Apps and Desktop clients","","Edge 150.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0 OS/10.0.22631","false","false","","46","MFA requirement satisfied by claim in the token","","","","006f447a-fbee-909a-f003-83b66e67e277","none","uz91lr-R8U-UUaDYUeKRAA","none","none","unbound","1002","285b55cf-21a6-4ece-88f0-e2fb6c3239bf"
"2026-07-29T06:22:22Z","2026-07-29","06:22:22","Vince V","bitpusher@854jpt.onmicrosoft.com","47.152.78.88","Highland"," California"," US","Success","","member","Multifactor authentication","Not Applied","none","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Office365 Shell WCSS-Server","5f09333a-842c-47da-a157-57da27fcbca5","Other.","Browser","","Edge 150.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0","false","false","","63","MFA requirement satisfied by claim in the token","","","","006f447a-fbee-909a-f003-83b66e67e277","none","VhPXmykmd0yHKAQBnkOPAA","none","none","unbound","1002","019fac89-8ddd-761d-99ed-d7bdf6c082b9"
"2026-07-29T06:22:16Z","2026-07-29","06:22:16","Vince V","bitpusher@854jpt.onmicrosoft.com","47.152.78.88","Highland"," California"," US","Success","","member","Multifactor authentication","Not Applied","none","Microsoft 365 Admin portal","618dd325-23f6-4b6f-8380-4df78026e39b","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Edge 150.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0 OS/10.0.22631","false","false","","64","MFA requirement satisfied by claim in the token","","","","006f447a-fbee-909a-f003-83b66e67e277","none","LLjiCqQpRE-PhsViiv-iAA","none","none","unbound","1002","38549886-330f-4e54-820a-402284eec378"
"2026-07-29T06:22:13Z","2026-07-29","06:22:13","Vince V","bitpusher@854jpt.onmicrosoft.com","47.152.78.88","Highland"," California"," US","Success","","member","Multifactor authentication","Not Applied","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","Other.","Browser","","Edge 150.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0 OS/10.0.22631","false","false","","88","MFA requirement satisfied by claim in the token","","","bitpusher@854jpt.onmicrosoft.com","006f447a-fbee-909a-f003-83b66e67e277","none","7kmA03d2Y0WjMSCe-vuVAA","none","none","none","1002","45b48eea-5b75-4586-b8a6-c9506d18e900"
"2026-07-24T18:23:57Z","2026-07-24","18:23:57","Nestor Wilke","nestorw@854jpt.onmicrosoft.com","2a00:8c40:f01a:86da::3bfa:86da","Los Angeles"," California"," US","Success","","member","Single-factor authentication","Not Applied","none","One Outlook Web","9199bf20-a13f-4107-85dc-02114787ef48","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","","Firefox 153.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:153.0) Gecko/20100101 Firefox/153.0","false","false","","105","","","","","006e812a-c519-8aa0-9bd7-786f5d01c402","none","RrixJum81ECI0SQ-fTADAA","none","none","unbound","1002","5e406e28-0dbd-4d55-342c-cc5895f37bd9"
"2026-07-24T09:49:22Z","2026-07-24","09:49:22","Patti Fernandez","pattif@854jpt.onmicrosoft.com","45.9.249.58","Dubayy"," Dubayy"," AE","Success","","member","Multifactor authentication","Not Applied","none","One Outlook Web","9199bf20-a13f-4107-85dc-02114787ef48","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","","Firefox 154.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0","false","false","","83","MFA requirement satisfied by claim in the token","","","","006e812a-59a1-c16e-3fde-cc4fddb81453","none","qgxau4xJf06zjv2QscwFAA","none","none","unbound","1002","e575dfcb-5c16-693c-f760-2e392165bd25"
"2026-07-24T09:49:19Z","2026-07-24","09:49:19","Patti Fernandez","pattif@854jpt.onmicrosoft.com","45.9.249.58","Dubayy"," Dubayy"," AE","Success","","member","Multifactor authentication","Not Applied","none","One Outlook Web","9199bf20-a13f-4107-85dc-02114787ef48","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","","Firefox 154.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0","false","false","","142","MFA requirement satisfied by claim in the token","","","pattif@854jpt.onmicrosoft.com","006e812a-59a1-c16e-3fde-cc4fddb81453","none","vUeJo9VBLUCjZAKxx1VSAA","none","none","none","1002","e575dfcb-5c16-693c-f760-2e392165bd25"
"2026-07-24T09:49:16Z","2026-07-24","09:49:16","Patti Fernandez","pattif@854jpt.onmicrosoft.com","45.9.249.58","Dubayy"," Dubayy"," AE","Interrupted","50140","member","Multifactor authentication","Not Applied","none","One Outlook Web","9199bf20-a13f-4107-85dc-02114787ef48","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Firefox 154.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0","false","false","","104","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","OATH verification code","","pattif@854jpt.onmicrosoft.com","006e812a-59a1-c16e-3fde-cc4fddb81453","none","amA6NOGtbE2JlDcspzcIAA","none","none","none","1002","e575dfcb-5c16-693c-f760-2e392165bd25"
"2026-07-24T09:19:52Z","2026-07-24","09:19:52","Patti Fernandez","pattif@854jpt.onmicrosoft.com","45.9.249.58","Dubayy"," Dubayy"," AE","Success","","member","Multifactor authentication","Not Applied","none","My Signins","19db86c3-b2b9-44cc-b339-36da233a3be2","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Firefox 154.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0","false","false","","56","MFA requirement satisfied by claim in the token","","","","006e812a-7a51-1bfb-6f95-5c86f1a62e20","none","BTy4GUgC10e8OaAnsPwEAA","none","none","unbound","1002","2d9addad-3ea9-4c57-9135-431b5e2895cc"
"2026-07-24T09:19:48Z","2026-07-24","09:19:48","Patti Fernandez","pattif@854jpt.onmicrosoft.com","45.9.249.58","Dubayy"," Dubayy"," AE","Success","","member","Multifactor authentication","Not Applied","none","My Signins","19db86c3-b2b9-44cc-b339-36da233a3be2","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Firefox 154.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0","false","false","","105","MFA requirement satisfied by claim in the token","","","PattiF@854jpt.onmicrosoft.com","006e812a-3b1c-373b-20e1-050e56978a6d","none","OYqOw-heWUO_eblF94AEAA","none","none","none","1002","f487350b-c98a-4904-8e88-b3736260180f"
"2026-07-24T09:19:44Z","2026-07-24","09:19:44","Patti Fernandez","pattif@854jpt.onmicrosoft.com","45.9.249.58","Dubayy"," Dubayy"," AE","Interrupted","50140","member","Multifactor authentication","Not Applied","none","My Signins","19db86c3-b2b9-44cc-b339-36da233a3be2","Microsoft Graph","00000003-0000-0000-c000-000000000000","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Firefox 154.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0","false","false","","96","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","OATH verification code","","PattiF@854jpt.onmicrosoft.com","006e812a-7a51-1bfb-6f95-5c86f1a62e20","none","pfos6uSYckmof3_bYdxPAA","none","none","none","1002","f487350b-c98a-4904-8e88-b3736260180f"
"2026-07-24T09:18:58Z","2026-07-24","09:18:58","Patti Fernandez","pattif@854jpt.onmicrosoft.com","45.9.249.58","Dubayy"," Dubayy"," AE","Success","","member","Multifactor authentication","Not Applied","none","My Signins","19db86c3-b2b9-44cc-b339-36da233a3be2","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Firefox 154.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0","false","false","","72","MFA requirement satisfied by claim in the token","","","","006e812a-7a51-1bfb-6f95-5c86f1a62e20","none","BwCdwc1cV0qcMh7wKSJeAA","none","none","unbound","1002","faef1dab-4e37-4bca-9a8f-10a11782ae70"
"2026-07-24T09:18:55Z","2026-07-24","09:18:55","Patti Fernandez","pattif@854jpt.onmicrosoft.com","45.9.249.58","Dubayy"," Dubayy"," AE","Success","","member","Single-factor authentication","Not Applied","none","My Signins","19db86c3-b2b9-44cc-b339-36da233a3be2","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Firefox 154.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0","false","false","","82","MFA requirement satisfied by claim in the token","","","","006e812a-3b1c-373b-20e1-050e56978a6d","none","ue0xdFzNQUix_llKBYZZAA","none","none","unbound","1002","8b86a6ec-8485-4dc4-a45f-82379a6e7067"
"2026-07-24T09:18:26Z","2026-07-24","09:18:26","Patti Fernandez","pattif@854jpt.onmicrosoft.com","45.9.249.58","Dubayy"," Dubayy"," AE","Success","","member","Multifactor authentication","Not Applied","none","My Profile","8c59ead7-d703-4a27-9e55-c96a0054c8d2","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Firefox 154.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0","false","false","","116","MFA requirement satisfied by claim in the token","","","","006e812a-7a51-1bfb-6f95-5c86f1a62e20","none","BTy4GUgC10e8OaAn9O8EAA","none","none","unbound","1002","9547b28e-63e6-4602-a8b2-765de1e7c35f"
"2026-07-24T09:18:22Z","2026-07-24","09:18:22","Patti Fernandez","pattif@854jpt.onmicrosoft.com","45.9.249.58","Dubayy"," Dubayy"," AE","Success","","member","Single-factor authentication","Not Applied","none","My Profile","8c59ead7-d703-4a27-9e55-c96a0054c8d2","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Firefox 154.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0","false","false","","115","MFA requirement satisfied by claim in the token","","","","006e812a-3b1c-373b-20e1-050e56978a6d","none","vV9FaH2rjk22FyCTb6NeAA","none","none","unbound","1002","019f936a-8a46-76d0-a34f-f4e7c3274be3"
"2026-07-24T09:08:33Z","2026-07-24","09:08:33","Patti Fernandez","pattif@854jpt.onmicrosoft.com","45.9.249.58","Dubayy"," Dubayy"," AE","Success","","member","Multifactor authentication","Not Applied","none","One Outlook Web","9199bf20-a13f-4107-85dc-02114787ef48","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","","Firefox 154.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0","false","false","","62","MFA requirement satisfied by claim in the token","","","","006e812a-7a51-1bfb-6f95-5c86f1a62e20","none","kLkkc0xBO0u_JVaawaUEAA","none","none","unbound","1002","8dce8314-da0a-9e5f-de5b-f99d8d31cc5e"
"2026-07-24T09:08:32Z","2026-07-24","09:08:32","Patti Fernandez","pattif@854jpt.onmicrosoft.com","45.9.249.58","Dubayy"," Dubayy"," AE","Success","","member","Multifactor authentication","Not Applied","none","One Outlook Web","9199bf20-a13f-4107-85dc-02114787ef48","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","","Firefox 154.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0","false","false","","100","MFA completed in Azure AD","OATH verification code","","pattif@854jpt.onmicrosoft.com","006e812a-3b1c-373b-20e1-050e56978a6d","none","lH_3ZEv4MUOVbW7A1M8BAA","none","none","none","1002","8dce8314-da0a-9e5f-de5b-f99d8d31cc5e"
