"Date (UTC)","Request ID","User agent","Correlation ID","User ID","User","Username","User type","Cross tenant access type","Incoming token type","Authentication Protocol","Unique token identifier","Original transfer method","Client credential type","Token Protection - Sign In Session","Token Protection - Sign In Session StatusCode","Application","Application ID ","App owner tenant ID","Resource","Resource ID ","Resource tenant ID","Resource owner tenant ID","Home tenant ID","Home tenant name","IP address","Location","Status","Sign-in error code","Failure reason","Client app","Device ID","Browser","Operating System","Compliant","Managed","Join Type","Multifactor authentication result","Multifactor authentication auth method","Multifactor authentication auth detail","Authentication requirement","Sign-in identifier","Session ID","IP address (seen by resource)","Through Global Secure Access","Global Secure Access IP address","Autonomous system  number","Flagged for review","Token issuer type","Incoming token type","Token issuer name","Latency","Conditional Access","Managed Identity type","Associated Resource Id","Federated Token Id","Federated Token Issuer"
"2026-07-29T06:39:55Z","673e6fbd-c6c0-4b81-8856-971eb1578f00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0","019fac99-9dab-7495-b2b3-1f5aa52aa6df","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","vW8-Z8DGgUuIVpcesVePAA","none","none","unbound","1002","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office365 Shell WCSS-Server","5f09333a-842c-47da-a157-57da27fcbca5","eb174bbc-fe94-4978-95b9-a616457dd489","","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Edge 150.0.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","41","Not Applied","None","","",""
"2026-07-29T06:39:55Z","28abf9fc-7297-446f-bfb8-e5d98d808d00","","9c1f8c30-35f2-4375-bcae-c1661e4982a6","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","_PmrKJdyb0S_uOXZjYCNAA","none","clientAssertion","unbound","1002","Microsoft 365 Security and Compliance Center","80ccca67-54bd-44ab-8625-4b79c4dc7775","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Rich Client 4.83.1.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","106","Not Applied","None","","",""
"2026-07-29T06:39:55Z","4932e32b-e596-4dbc-b8f5-f6ad4c2a9100","","64377ac7-9ae6-43d5-8e90-0c6f49998b69","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","K-MySZblvE249fatTCqRAA","none","clientAssertion","none","1002","ADIbizaUX","74658136-14ec-4630-ad9b-26e160ff0fc6","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Rich Client 4.83.3.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","51","Not Applied","None","","",""
"2026-07-29T06:39:54Z","cb185137-aeb3-4502-9b49-2a2bd67bb100","","c900b117-a11d-48d0-967e-da8004d8df1e","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","N1EYy7OuAkWbSSor1nuxAA","none","clientAssertion","none","1002","ADIbizaUX","74658136-14ec-4630-ad9b-26e160ff0fc6","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Rich Client 4.83.3.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","43","Not Applied","None","","",""
"2026-07-29T06:39:53Z","0a90f3b1-0ab6-4fa6-bcc5-16515000a100","","50def320-63f1-4170-bd58-a98512bb7d69","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","sfOQCrYKpk-8xRZRUAChAA","none","clientAssertion","unbound","1002","Microsoft 365 Security and Compliance Center","80ccca67-54bd-44ab-8625-4b79c4dc7775","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Rich Client 4.83.1.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","163","Not Applied","None","","",""
"2026-07-29T06:39:53Z","588c9a75-a2a9-4a07-a254-356ea69e8600","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0","bf924205-d26a-492e-a10a-dea2b61f8074","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","dZqMWKmiB0qiVDVupp6GAA","none","none","unbound","1002","ADIbizaUX","74658136-14ec-4630-ad9b-26e160ff0fc6","f8cdef31-a31e-4b4a-93e4-5f571e91255a","IAM Supportability","a57aca87-cbc0-4f3c-8b9e-dc095fdc8978","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Edge 150.0.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","62","Not Applied","None","","",""
"2026-07-29T06:39:53Z","009e52bd-c9ab-4018-b288-b15ad3f27a00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0","fe4c00ce-9271-4f07-89bf-948e47a51013","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","vVKeAKvJGECyiLFa0_J6AA","none","none","unbound","1002","ADIbizaUX","74658136-14ec-4630-ad9b-26e160ff0fc6","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Edge 150.0.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","146","Not Applied","None","","",""
"2026-07-29T06:39:53Z","9c08ad2f-5239-4328-967b-38a558b29000","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0","8d39cf2a-8923-4fb8-a0c1-68887cb5391f","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","L60InDlSKEOWezilWLKQAA","none","none","unbound","1002","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","f8cdef31-a31e-4b4a-93e4-5f571e91255a","ADIbizaUX","74658136-14ec-4630-ad9b-26e160ff0fc6","eb174bbc-fe94-4978-95b9-a616457dd489","","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Edge 150.0.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","41","Not Applied","None","","",""
"2026-07-29T06:39:53Z","8d945b62-ab21-4ed1-a0ef-195ef0ab9000","","a4a593db-9df6-4c0a-aa98-d48f33deade3","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","YluUjSGr0U6g7xle8KuQAA","none","clientAssertion","none","1002","ADIbizaUX","74658136-14ec-4630-ad9b-26e160ff0fc6","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Rich Client 4.83.3.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","101","Not Applied","None","","",""
"2026-07-29T06:39:53Z","cb185137-aeb3-4502-9b49-2a2b9d7bb100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0","019fac99-95d9-7782-b6f0-d904683185c3","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","N1EYy7OuAkWbSSornXuxAA","none","none","unbound","1002","Microsoft 365 Security and Compliance Center","80ccca67-54bd-44ab-8625-4b79c4dc7775","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Azure Resource Manager","797f4846-ba00-4fd7-ba43-dac1f8f63013","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Edge 150.0.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","59","Not Applied","None","","",""
"2026-07-29T06:39:52Z","fc2be655-d29d-4415-95a2-63f04c898200","","495c33da-10a4-400c-9100-7ea8d1670c48","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","VeYr_J3SFUSVomPwTImCAA","none","clientAssertion","unbound","1002","Microsoft 365 Security and Compliance Center","80ccca67-54bd-44ab-8625-4b79c4dc7775","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Exchange Online Protection","00000007-0000-0ff1-ce00-000000000000","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Rich Client 4.83.1.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","120","Not Applied","None","","",""
"2026-07-29T06:39:52Z","59007a5a-b197-4819-aeaa-0630545a9500","","495c33da-10a4-400c-9100-7ea8d1670c48","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","WnoAWZexGUiuqgYwVFqVAA","none","clientAssertion","unbound","1002","Microsoft 365 Security and Compliance Center","80ccca67-54bd-44ab-8625-4b79c4dc7775","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Exchange Online Protection","00000007-0000-0ff1-ce00-000000000000","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Rich Client 4.83.1.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","61","Not Applied","None","","",""
"2026-07-29T06:39:52Z","7d35383e-9e36-4de1-a5f0-cfaa80d58b00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0","ed39496a-5826-45c2-95b4-e5b8d3e94c6b","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","Pjg1fTae4U2l8M-qgNWLAA","none","none","unbound","1002","ADIbizaUX","74658136-14ec-4630-ad9b-26e160ff0fc6","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Edge 150.0.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","129","Not Applied","None","","",""
"2026-07-29T06:39:52Z","7d35383e-9e36-4de1-a5f0-cfaa79d58b00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0","f4461788-04ba-424f-928d-5bad33866628","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","Pjg1fTae4U2l8M-qedWLAA","none","none","unbound","1002","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","f8cdef31-a31e-4b4a-93e4-5f571e91255a","ADIbizaUX","74658136-14ec-4630-ad9b-26e160ff0fc6","eb174bbc-fe94-4978-95b9-a616457dd489","","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Edge 150.0.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","41","Not Applied","None","","",""
"2026-07-29T06:39:51Z","9d1245f7-320c-49bb-b417-6cbf48b29200","","9e8f4743-ef60-4b05-a0f5-3fae2881ab3a","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","90USnQwyu0m0F2y_SLKSAA","none","clientAssertion","none","1002","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Azure Resource Manager","797f4846-ba00-4fd7-ba43-dac1f8f63013","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Rich Client 4.83.1.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","76","Not Applied","None","","",""
"2026-07-29T06:39:51Z","673e6fbd-c6c0-4b81-8856-971e35578f00","","f6ccac86-c346-42e4-a47a-45f0be422494","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","vW8-Z8DGgUuIVpceNVePAA","none","federatedIdentityCredential","none","1002","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Rich Client 4.83.1.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","148","Not Applied","None","","",""
