"RecordType","CreationDate","UserIds","Operations","AuditData","ResultIndex","ResultCount","AuditSearchRequestMetadata","Identity","IsValid","ObjectState"
"AzureActiveDirectoryStsLogon","2026-07-22 03:13:17","meganb@854jpt.onmicrosoft.com","UserLoginFailed","{""CreationTime"":""2026-07-22T03:13:17"",""Id"":""97ea353e-6588-440e-9514-f4619a059400"",""Operation"":""UserLoginFailed"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""564f1fd5-3958-4cd9-9637-7520be1ffab0"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.78.88"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""meganb@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko\/20100101 Thunderbird\/152.0.1""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""564f1fd5-3958-4cd9-9637-7520be1ffab0"",""Type"":0},{""ID"":""meganb@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""47.152.78.88"",""InterSystemsId"":""8f455d4a-2dab-478f-9bfb-ca62af2c338e"",""IntraSystemId"":""97ea353e-6588-440e-9514-f4619a059400"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""9e5f94bc-e8a4-4e73-b8be-63364c29d753"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e330a-5423-cb48-eb1e-8fdc64b33cf1""}],""ErrorNumber"":""50072"",""LogonError"":""UserStrongAuthEnrollmentRequiredInterrupt""}","32","137","{
  ""moreRecordsAvailable"": false
}","97ea353e-6588-440e-9514-f4619a059400","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-22 03:13:55","meganb@854jpt.onmicrosoft.com","UserLoginFailed","{""CreationTime"":""2026-07-22T03:13:55"",""Id"":""723bca3e-c601-4355-8902-dfe837128500"",""Operation"":""UserLoginFailed"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""564f1fd5-3958-4cd9-9637-7520be1ffab0"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.78.88"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""meganb@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko\/20100101 Thunderbird\/152.0.1""},{""Name"":""RequestType"",""Value"":""SAS:ProcessAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""564f1fd5-3958-4cd9-9637-7520be1ffab0"",""Type"":0},{""ID"":""meganb@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""47.152.78.88"",""InterSystemsId"":""8f455d4a-2dab-478f-9bfb-ca62af2c338e"",""IntraSystemId"":""723bca3e-c601-4355-8902-dfe837128500"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""9e5f94bc-e8a4-4e73-b8be-63364c29d753"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e330a-5423-cb48-eb1e-8fdc64b33cf1""}],""ErrorNumber"":""65001"",""LogonError"":""DelegationDoesNotExist""}","33","137","{
  ""moreRecordsAvailable"": false
}","723bca3e-c601-4355-8902-dfe837128500","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-22 03:13:58","meganb@854jpt.onmicrosoft.com","UserLoggedIn","{""CreationTime"":""2026-07-22T03:13:58"",""Id"":""db0284c4-4487-4c24-a23d-a9bd4b5c8d00"",""Operation"":""UserLoggedIn"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""564f1fd5-3958-4cd9-9637-7520be1ffab0"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.78.88"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""meganb@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko\/20100101 Thunderbird\/152.0.1""},{""Name"":""RequestType"",""Value"":""Consent:Set""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""564f1fd5-3958-4cd9-9637-7520be1ffab0"",""Type"":0},{""ID"":""meganb@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""47.152.78.88"",""InterSystemsId"":""8f455d4a-2dab-478f-9bfb-ca62af2c338e"",""IntraSystemId"":""db0284c4-4487-4c24-a23d-a9bd4b5c8d00"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""9e5f94bc-e8a4-4e73-b8be-63364c29d753"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e0bfa-db61-3f0b-0564-4e589b0659e1""}],""ErrorNumber"":""0""}","34","137","{
  ""moreRecordsAvailable"": false
}","db0284c4-4487-4c24-a23d-a9bd4b5c8d00","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-22 03:14:25","miriamg@854jpt.onmicrosoft.com","UserLoginFailed","{""CreationTime"":""2026-07-22T03:14:25"",""Id"":""69d0ee6d-5922-47b7-a8dc-5aa8dade8000"",""Operation"":""UserLoginFailed"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""7989d942-4837-43e6-8fa4-f790acd7ada7"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.78.88"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""miriamg@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko\/20100101 Thunderbird\/152.0.1""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""7989d942-4837-43e6-8fa4-f790acd7ada7"",""Type"":0},{""ID"":""miriamg@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""47.152.78.88"",""InterSystemsId"":""6fa25559-caad-42ea-b7f3-bb7133f7495b"",""IntraSystemId"":""69d0ee6d-5922-47b7-a8dc-5aa8dade8000"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""9e5f94bc-e8a4-4e73-b8be-63364c29d753"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e330a-2b61-d4cc-c129-55582de0c7cc""}],""ErrorNumber"":""50072"",""LogonError"":""UserStrongAuthEnrollmentRequiredInterrupt""}","35","137","{
  ""moreRecordsAvailable"": false
}","69d0ee6d-5922-47b7-a8dc-5aa8dade8000","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-22 03:15:03","miriamg@854jpt.onmicrosoft.com","UserLoginFailed","{""CreationTime"":""2026-07-22T03:15:03"",""Id"":""9117f0b8-9872-4090-8ae9-306368990c00"",""Operation"":""UserLoginFailed"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""7989d942-4837-43e6-8fa4-f790acd7ada7"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.78.88"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""miriamg@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko\/20100101 Thunderbird\/152.0.1""},{""Name"":""RequestType"",""Value"":""SAS:ProcessAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""7989d942-4837-43e6-8fa4-f790acd7ada7"",""Type"":0},{""ID"":""miriamg@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""47.152.78.88"",""InterSystemsId"":""6fa25559-caad-42ea-b7f3-bb7133f7495b"",""IntraSystemId"":""9117f0b8-9872-4090-8ae9-306368990c00"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""9e5f94bc-e8a4-4e73-b8be-63364c29d753"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e330a-2b61-d4cc-c129-55582de0c7cc""}],""ErrorNumber"":""65001"",""LogonError"":""DelegationDoesNotExist""}","36","137","{
  ""moreRecordsAvailable"": false
}","9117f0b8-9872-4090-8ae9-306368990c00","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-22 03:15:09","miriamg@854jpt.onmicrosoft.com","UserLoggedIn","{""CreationTime"":""2026-07-22T03:15:09"",""Id"":""db0284c4-4487-4c24-a23d-a9bdc46c8d00"",""Operation"":""UserLoggedIn"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""7989d942-4837-43e6-8fa4-f790acd7ada7"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.78.88"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""miriamg@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko\/20100101 Thunderbird\/152.0.1""},{""Name"":""RequestType"",""Value"":""Consent:Set""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""7989d942-4837-43e6-8fa4-f790acd7ada7"",""Type"":0},{""ID"":""miriamg@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""47.152.78.88"",""InterSystemsId"":""6fa25559-caad-42ea-b7f3-bb7133f7495b"",""IntraSystemId"":""db0284c4-4487-4c24-a23d-a9bdc46c8d00"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""9e5f94bc-e8a4-4e73-b8be-63364c29d753"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e0bfa-db61-3f0b-0564-4e589b0659e1""}],""ErrorNumber"":""0""}","37","137","{
  ""moreRecordsAvailable"": false
}","db0284c4-4487-4c24-a23d-a9bdc46c8d00","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-22 03:15:36","nestorw@854jpt.onmicrosoft.com","UserLoginFailed","{""CreationTime"":""2026-07-22T03:15:36"",""Id"":""07c80776-8011-45e4-b1dd-ff2fae2a9400"",""Operation"":""UserLoginFailed"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1edb547f-2eba-4be0-b325-fe5f8509aac4"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.78.88"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""nestorw@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko\/20100101 Thunderbird\/152.0.1""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1edb547f-2eba-4be0-b325-fe5f8509aac4"",""Type"":0},{""ID"":""nestorw@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""47.152.78.88"",""InterSystemsId"":""3bbf0471-7bc2-4422-817d-26fdaf36a64f"",""IntraSystemId"":""07c80776-8011-45e4-b1dd-ff2fae2a9400"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""9e5f94bc-e8a4-4e73-b8be-63364c29d753"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e330a-1ca5-52f6-9b0c-2c7ea95f2b12""}],""ErrorNumber"":""50072"",""LogonError"":""UserStrongAuthEnrollmentRequiredInterrupt""}","38","137","{
  ""moreRecordsAvailable"": false
}","07c80776-8011-45e4-b1dd-ff2fae2a9400","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-22 03:16:07","nestorw@854jpt.onmicrosoft.com","UserLoginFailed","{""CreationTime"":""2026-07-22T03:16:07"",""Id"":""723bca3e-c601-4355-8902-dfe854228500"",""Operation"":""UserLoginFailed"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1edb547f-2eba-4be0-b325-fe5f8509aac4"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.78.88"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""nestorw@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko\/20100101 Thunderbird\/152.0.1""},{""Name"":""RequestType"",""Value"":""SAS:ProcessAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1edb547f-2eba-4be0-b325-fe5f8509aac4"",""Type"":0},{""ID"":""nestorw@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""47.152.78.88"",""InterSystemsId"":""3bbf0471-7bc2-4422-817d-26fdaf36a64f"",""IntraSystemId"":""723bca3e-c601-4355-8902-dfe854228500"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""9e5f94bc-e8a4-4e73-b8be-63364c29d753"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e330a-1ca5-52f6-9b0c-2c7ea95f2b12""}],""ErrorNumber"":""65001"",""LogonError"":""DelegationDoesNotExist""}","39","137","{
  ""moreRecordsAvailable"": false
}","723bca3e-c601-4355-8902-dfe854228500","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-22 03:16:11","nestorw@854jpt.onmicrosoft.com","UserLoggedIn","{""CreationTime"":""2026-07-22T03:16:11"",""Id"":""c4b689b4-8012-4ad8-8df1-f12ef4330f00"",""Operation"":""UserLoggedIn"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1edb547f-2eba-4be0-b325-fe5f8509aac4"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.78.88"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""nestorw@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko\/20100101 Thunderbird\/152.0.1""},{""Name"":""RequestType"",""Value"":""Consent:Set""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1edb547f-2eba-4be0-b325-fe5f8509aac4"",""Type"":0},{""ID"":""nestorw@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""47.152.78.88"",""InterSystemsId"":""3bbf0471-7bc2-4422-817d-26fdaf36a64f"",""IntraSystemId"":""c4b689b4-8012-4ad8-8df1-f12ef4330f00"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""9e5f94bc-e8a4-4e73-b8be-63364c29d753"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e0bfa-db61-3f0b-0564-4e589b0659e1""}],""ErrorNumber"":""0""}","40","137","{
  ""moreRecordsAvailable"": false
}","c4b689b4-8012-4ad8-8df1-f12ef4330f00","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-22 03:16:45","pattif@854jpt.onmicrosoft.com","UserLoginFailed","{""CreationTime"":""2026-07-22T03:16:45"",""Id"":""69d0ee6d-5922-47b7-a8dc-5aa858f18000"",""Operation"":""UserLoginFailed"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.78.88"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""pattif@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko\/20100101 Thunderbird\/152.0.1""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""Type"":0},{""ID"":""pattif@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""47.152.78.88"",""InterSystemsId"":""3cd5dc18-c5f5-42a0-a6ba-f8f02d2c1eee"",""IntraSystemId"":""69d0ee6d-5922-47b7-a8dc-5aa858f18000"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""9e5f94bc-e8a4-4e73-b8be-63364c29d753"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e330a-1d11-d5c4-efe4-b8bf62e72d13""}],""ErrorNumber"":""50072"",""LogonError"":""UserStrongAuthEnrollmentRequiredInterrupt""}","41","137","{
  ""moreRecordsAvailable"": false
}","69d0ee6d-5922-47b7-a8dc-5aa858f18000","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-22 03:17:16","pattif@854jpt.onmicrosoft.com","UserLoginFailed","{""CreationTime"":""2026-07-22T03:17:16"",""Id"":""bd939c52-981c-4807-96c2-0f3d453d0f00"",""Operation"":""UserLoginFailed"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.78.88"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""pattif@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko\/20100101 Thunderbird\/152.0.1""},{""Name"":""RequestType"",""Value"":""SAS:ProcessAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""Type"":0},{""ID"":""pattif@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""47.152.78.88"",""InterSystemsId"":""3cd5dc18-c5f5-42a0-a6ba-f8f02d2c1eee"",""IntraSystemId"":""bd939c52-981c-4807-96c2-0f3d453d0f00"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""9e5f94bc-e8a4-4e73-b8be-63364c29d753"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e330a-1d11-d5c4-efe4-b8bf62e72d13""}],""ErrorNumber"":""65001"",""LogonError"":""DelegationDoesNotExist""}","42","137","{
  ""moreRecordsAvailable"": false
}","bd939c52-981c-4807-96c2-0f3d453d0f00","True","Unchanged"
"AzureActiveDirectoryStsLogon","2026-07-22 03:17:19","pattif@854jpt.onmicrosoft.com","UserLoggedIn","{""CreationTime"":""2026-07-22T03:17:19"",""Id"":""69d0ee6d-5922-47b7-a8dc-5aa8e2f58000"",""Operation"":""UserLoggedIn"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.78.88"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""pattif@854jpt.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko\/20100101 Thunderbird\/152.0.1""},{""Name"":""RequestType"",""Value"":""Consent:Set""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1bd04873-b0e9-4e06-b762-ef4f65f724c9"",""Type"":0},{""ID"":""pattif@854jpt.onmicrosoft.com"",""Type"":5}],""ActorContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ActorIpAddress"":""47.152.78.88"",""InterSystemsId"":""3cd5dc18-c5f5-42a0-a6ba-f8f02d2c1eee"",""IntraSystemId"":""69d0ee6d-5922-47b7-a8dc-5aa8e2f58000"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""ApplicationId"":""9e5f94bc-e8a4-4e73-b8be-63364c29d753"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""IsCompliant"",""Value"":""False""},{""Name"":""IsCompliantAndManaged"",""Value"":""False""},{""Name"":""SessionId"",""Value"":""006e0bfa-db61-3f0b-0564-4e589b0659e1""}],""ErrorNumber"":""0""}","43","137","{
  ""moreRecordsAvailable"": false
}","69d0ee6d-5922-47b7-a8dc-5aa8e2f58000","True","Unchanged"
