"RecordType","CreationDate","UserIds","Operations","AuditData","ResultIndex","ResultCount","AuditSearchRequestMetadata","Identity","IsValid","ObjectState"
"ExchangeAdmin","2026-07-29 00:38:55","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-Mailbox","{""AppAccessContext"":{""IssuedAtTime"":""2026-07-29T00:38:27"",""UniqueTokenId"":""9654a43c-9a51-887e-a2a3-1d8dab4eab29""},""CreationTime"":""2026-07-29T00:38:55"",""Id"":""20eb77a4-216f-4793-535a-08deed09c5a2"",""Operation"":""Set-Mailbox"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""UserType"":2,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""[2603:1036:306:7::5]:29758"",""ObjectId"":""SystemMailbox{2C41C89D-35A4-465B-B69B-6F1FC54D8B03}"",""UserId"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""AppId"":"""",""AppPoolName"":""MSExchangeAdminApiNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":false,""OrganizationName"":""854jpt.onmicrosoft.com"",""OriginatingServer"":""SA7PR10MB997774 (15.21.0245.008)"",""Parameters"":[{""Name"":""SCLDeleteEnabled"",""Value"":""False""},{""Name"":""UseDatabaseQuotaDefaults"",""Value"":""False""},{""Name"":""IssueWarningQuota"",""Value"":""90 GB (96,636,764,160 bytes)""},{""Name"":""HiddenFromAddressListsEnabled"",""Value"":""True""},{""Name"":""Arbitration"",""Value"":""True""},{""Name"":""SCLQuarantineEnabled"",""Value"":""False""},{""Name"":""RecoverableItemsQuota"",""Value"":""30 GB (32,212,254,720 bytes)""},{""Name"":""SCLJunkEnabled"",""Value"":""False""},{""Name"":""Force"",""Value"":""True""},{""Name"":""ProhibitSendQuota"",""Value"":""99 GB (106,300,440,576 bytes)""},{""Name"":""Identity"",""Value"":""SystemMailbox{2C41C89D-35A4-465B-B69B-6F1FC54D8B03}""},{""Name"":""OMEncryptionStore"",""Value"":""True""},{""Name"":""RecoverableItemsWarningQuota"",""Value"":""20 GB (21,474,836,480 bytes)""},{""Name"":""SCLRejectEnabled"",""Value"":""False""},{""Name"":""ProhibitSendReceiveQuota"",""Value"":""100 GB (107,374,182,400 bytes)""}],""RequestId"":""7ba6144c-2935-58f1-8b63-d09db58b3b36"",""SessionId"":"""",""TokenTenantId"":""eb174bbc-fe94-4978-95b9-a616457dd489""}","11","32","{
  ""moreRecordsAvailable"": false
}","20eb77a4-216f-4793-535a-08deed09c5a2","True","Unchanged"
"ExchangeAdmin","2026-07-29 00:38:55","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-Mailbox","{""AppAccessContext"":{""IssuedAtTime"":""2026-07-29T00:38:27"",""UniqueTokenId"":""9654a43c-9a51-887e-a2a3-1d8dab4eab29""},""CreationTime"":""2026-07-29T00:38:55"",""Id"":""1a264b5e-ded2-4992-4698-08deed09c53e"",""Operation"":""Set-Mailbox"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""UserType"":2,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""[2603:1036:306:7::5]:29758"",""ObjectId"":""SystemMailbox{D0E409A0-AF9B-4720-92FE-AAC869B0D201}"",""UserId"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""AppId"":"""",""AppPoolName"":""MSExchangeAdminApiNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":false,""OrganizationName"":""854jpt.onmicrosoft.com"",""OriginatingServer"":""SA7PR10MB997774 (15.21.0245.008)"",""Parameters"":[{""Name"":""SCLDeleteEnabled"",""Value"":""False""},{""Name"":""UseDatabaseQuotaDefaults"",""Value"":""False""},{""Name"":""IssueWarningQuota"",""Value"":""90 GB (96,636,764,160 bytes)""},{""Name"":""HiddenFromAddressListsEnabled"",""Value"":""True""},{""Name"":""Arbitration"",""Value"":""True""},{""Name"":""SCLQuarantineEnabled"",""Value"":""False""},{""Name"":""RecoverableItemsQuota"",""Value"":""30 GB (32,212,254,720 bytes)""},{""Name"":""SCLJunkEnabled"",""Value"":""False""},{""Name"":""Force"",""Value"":""True""},{""Name"":""ProhibitSendQuota"",""Value"":""99 GB (106,300,440,576 bytes)""},{""Name"":""Identity"",""Value"":""SystemMailbox{D0E409A0-AF9B-4720-92FE-AAC869B0D201}""},{""Name"":""OMEncryptionStore"",""Value"":""True""},{""Name"":""RecoverableItemsWarningQuota"",""Value"":""20 GB (21,474,836,480 bytes)""},{""Name"":""SCLRejectEnabled"",""Value"":""False""},{""Name"":""ProhibitSendReceiveQuota"",""Value"":""100 GB (107,374,182,400 bytes)""}],""RequestId"":""7ba6144c-2935-58f1-8b63-d09db58b3b36"",""SessionId"":"""",""TokenTenantId"":""eb174bbc-fe94-4978-95b9-a616457dd489""}","12","32","{
  ""moreRecordsAvailable"": false
}","1a264b5e-ded2-4992-4698-08deed09c53e","True","Unchanged"
"ExchangeAdmin","2026-07-29 00:38:55","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-Mailbox","{""AppAccessContext"":{""IssuedAtTime"":""2026-07-29T00:38:27"",""UniqueTokenId"":""9654a43c-9a51-887e-a2a3-1d8dab4eab29""},""CreationTime"":""2026-07-29T00:38:55"",""Id"":""6d0dfd18-c47c-472a-50a2-08deed09c583"",""Operation"":""Set-Mailbox"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""UserType"":2,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""[2603:1036:306:7::5]:29758"",""ObjectId"":""SystemMailbox{6C0A1EFA-EC06-4AF8-8120-E8DF728D24A6}"",""UserId"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""AppId"":"""",""AppPoolName"":""MSExchangeAdminApiNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":false,""OrganizationName"":""854jpt.onmicrosoft.com"",""OriginatingServer"":""SA7PR10MB997774 (15.21.0245.008)"",""Parameters"":[{""Name"":""SCLDeleteEnabled"",""Value"":""False""},{""Name"":""UseDatabaseQuotaDefaults"",""Value"":""False""},{""Name"":""IssueWarningQuota"",""Value"":""90 GB (96,636,764,160 bytes)""},{""Name"":""HiddenFromAddressListsEnabled"",""Value"":""True""},{""Name"":""Arbitration"",""Value"":""True""},{""Name"":""SCLQuarantineEnabled"",""Value"":""False""},{""Name"":""RecoverableItemsQuota"",""Value"":""30 GB (32,212,254,720 bytes)""},{""Name"":""SCLJunkEnabled"",""Value"":""False""},{""Name"":""Force"",""Value"":""True""},{""Name"":""ProhibitSendQuota"",""Value"":""99 GB (106,300,440,576 bytes)""},{""Name"":""Identity"",""Value"":""SystemMailbox{6C0A1EFA-EC06-4AF8-8120-E8DF728D24A6}""},{""Name"":""OMEncryptionStore"",""Value"":""True""},{""Name"":""RecoverableItemsWarningQuota"",""Value"":""20 GB (21,474,836,480 bytes)""},{""Name"":""SCLRejectEnabled"",""Value"":""False""},{""Name"":""ProhibitSendReceiveQuota"",""Value"":""100 GB (107,374,182,400 bytes)""}],""RequestId"":""7ba6144c-2935-58f1-8b63-d09db58b3b36"",""SessionId"":"""",""TokenTenantId"":""eb174bbc-fe94-4978-95b9-a616457dd489""}","13","32","{
  ""moreRecordsAvailable"": false
}","6d0dfd18-c47c-472a-50a2-08deed09c583","True","Unchanged"
"ExchangeAdmin","2026-07-29 00:38:56","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-Mailbox","{""AppAccessContext"":{""IssuedAtTime"":""2026-07-29T00:38:27"",""UniqueTokenId"":""9654a43c-9a51-887e-a2a3-1d8dab4eab29""},""CreationTime"":""2026-07-29T00:38:56"",""Id"":""72055703-f7d4-42b1-f396-08deed09c5d4"",""Operation"":""Set-Mailbox"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""UserType"":2,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""[2603:1036:306:7::5]:29758"",""ObjectId"":""SystemMailbox{6C0A1EFA-EC06-4AF8-8120-E8DF728D24A6}"",""UserId"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""AppId"":"""",""AppPoolName"":""MSExchangeAdminApiNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":false,""OrganizationName"":""854jpt.onmicrosoft.com"",""OriginatingServer"":""SA7PR10MB997774 (15.21.0245.008)"",""Parameters"":[{""Name"":""Arbitration"",""Value"":""True""},{""Name"":""Identity"",""Value"":""SystemMailbox{6C0A1EFA-EC06-4AF8-8120-E8DF728D24A6}""},{""Name"":""ApprovalApplication"",""Value"":""True""},{""Name"":""Force"",""Value"":""True""}],""RequestId"":""7ba6144c-2935-58f1-8b63-d09db58b3b36"",""SessionId"":"""",""TokenTenantId"":""eb174bbc-fe94-4978-95b9-a616457dd489""}","14","32","{
  ""moreRecordsAvailable"": false
}","72055703-f7d4-42b1-f396-08deed09c5d4","True","Unchanged"
"ExchangeAdmin","2026-07-29 00:38:56","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-Mailbox","{""AppAccessContext"":{""IssuedAtTime"":""2026-07-29T00:38:27"",""UniqueTokenId"":""9654a43c-9a51-887e-a2a3-1d8dab4eab29""},""CreationTime"":""2026-07-29T00:38:56"",""Id"":""6d27261b-933a-4023-eb89-08deed09c624"",""Operation"":""Set-Mailbox"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""UserType"":2,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""[2603:1036:306:7::5]:29758"",""ObjectId"":""SystemMailbox{D0E409A0-AF9B-4720-92FE-AAC869B0D201}"",""UserId"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""AppId"":"""",""AppPoolName"":""MSExchangeAdminApiNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":false,""OrganizationName"":""854jpt.onmicrosoft.com"",""OriginatingServer"":""SA7PR10MB997774 (15.21.0245.008)"",""Parameters"":[{""Name"":""SCLDeleteEnabled"",""Value"":""False""},{""Name"":""UseDatabaseQuotaDefaults"",""Value"":""False""},{""Name"":""IssueWarningQuota"",""Value"":""90 GB (96,636,764,160 bytes)""},{""Name"":""HiddenFromAddressListsEnabled"",""Value"":""True""},{""Name"":""Arbitration"",""Value"":""True""},{""Name"":""SCLQuarantineEnabled"",""Value"":""False""},{""Name"":""RecoverableItemsQuota"",""Value"":""30 GB (32,212,254,720 bytes)""},{""Name"":""SCLJunkEnabled"",""Value"":""False""},{""Name"":""Force"",""Value"":""True""},{""Name"":""ProhibitSendQuota"",""Value"":""99 GB (106,300,440,576 bytes)""},{""Name"":""Identity"",""Value"":""SystemMailbox{D0E409A0-AF9B-4720-92FE-AAC869B0D201}""},{""Name"":""OMEncryptionStore"",""Value"":""True""},{""Name"":""RecoverableItemsWarningQuota"",""Value"":""20 GB (21,474,836,480 bytes)""},{""Name"":""SCLRejectEnabled"",""Value"":""False""},{""Name"":""ProhibitSendReceiveQuota"",""Value"":""100 GB (107,374,182,400 bytes)""}],""RequestId"":""7ba6144c-2935-58f1-8b63-d09db58b3b36"",""SessionId"":"""",""TokenTenantId"":""eb174bbc-fe94-4978-95b9-a616457dd489""}","15","32","{
  ""moreRecordsAvailable"": false
}","6d27261b-933a-4023-eb89-08deed09c624","True","Unchanged"
"ExchangeAdmin","2026-07-29 00:38:57","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-Mailbox","{""AppAccessContext"":{""IssuedAtTime"":""2026-07-29T00:38:27"",""UniqueTokenId"":""9654a43c-9a51-887e-a2a3-1d8dab4eab29""},""CreationTime"":""2026-07-29T00:38:57"",""Id"":""2e2bd165-90c8-4c1f-0860-08deed09c6b8"",""Operation"":""Set-Mailbox"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""UserType"":2,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""[2603:1036:306:7::5]:29758"",""ObjectId"":""SystemMailbox{2C41C89D-35A4-465B-B69B-6F1FC54D8B03}"",""UserId"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""AppId"":"""",""AppPoolName"":""MSExchangeAdminApiNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":false,""OrganizationName"":""854jpt.onmicrosoft.com"",""OriginatingServer"":""SA7PR10MB997774 (15.21.0245.008)"",""Parameters"":[{""Name"":""Arbitration"",""Value"":""True""},{""Name"":""Identity"",""Value"":""SystemMailbox{2C41C89D-35A4-465B-B69B-6F1FC54D8B03}""},{""Name"":""ApprovalApplication"",""Value"":""True""},{""Name"":""Force"",""Value"":""True""}],""RequestId"":""7ba6144c-2935-58f1-8b63-d09db58b3b36"",""SessionId"":"""",""TokenTenantId"":""eb174bbc-fe94-4978-95b9-a616457dd489""}","16","32","{
  ""moreRecordsAvailable"": false
}","2e2bd165-90c8-4c1f-0860-08deed09c6b8","True","Unchanged"
"ExchangeAdmin","2026-07-29 00:38:57","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-Mailbox","{""AppAccessContext"":{""IssuedAtTime"":""2026-07-29T00:38:27"",""UniqueTokenId"":""9654a43c-9a51-887e-a2a3-1d8dab4eab29""},""CreationTime"":""2026-07-29T00:38:57"",""Id"":""73ea253f-1269-4ae8-cd15-08deed09c682"",""Operation"":""Set-Mailbox"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""UserType"":2,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""[2603:1036:306:7::5]:29758"",""ObjectId"":""SystemMailbox{2C41C89D-35A4-465B-B69B-6F1FC54D8B03}"",""UserId"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""AppId"":"""",""AppPoolName"":""MSExchangeAdminApiNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":false,""OrganizationName"":""854jpt.onmicrosoft.com"",""OriginatingServer"":""SA7PR10MB997774 (15.21.0245.008)"",""Parameters"":[{""Name"":""SCLDeleteEnabled"",""Value"":""False""},{""Name"":""UseDatabaseQuotaDefaults"",""Value"":""False""},{""Name"":""IssueWarningQuota"",""Value"":""90 GB (96,636,764,160 bytes)""},{""Name"":""HiddenFromAddressListsEnabled"",""Value"":""True""},{""Name"":""Arbitration"",""Value"":""True""},{""Name"":""SCLQuarantineEnabled"",""Value"":""False""},{""Name"":""RecoverableItemsQuota"",""Value"":""30 GB (32,212,254,720 bytes)""},{""Name"":""SCLJunkEnabled"",""Value"":""False""},{""Name"":""Force"",""Value"":""True""},{""Name"":""ProhibitSendQuota"",""Value"":""99 GB (106,300,440,576 bytes)""},{""Name"":""Identity"",""Value"":""SystemMailbox{2C41C89D-35A4-465B-B69B-6F1FC54D8B03}""},{""Name"":""OMEncryptionStore"",""Value"":""True""},{""Name"":""RecoverableItemsWarningQuota"",""Value"":""20 GB (21,474,836,480 bytes)""},{""Name"":""SCLRejectEnabled"",""Value"":""False""},{""Name"":""ProhibitSendReceiveQuota"",""Value"":""100 GB (107,374,182,400 bytes)""}],""RequestId"":""7ba6144c-2935-58f1-8b63-d09db58b3b36"",""SessionId"":"""",""TokenTenantId"":""eb174bbc-fe94-4978-95b9-a616457dd489""}","17","32","{
  ""moreRecordsAvailable"": false
}","73ea253f-1269-4ae8-cd15-08deed09c682","True","Unchanged"
"ExchangeAdmin","2026-07-29 00:38:57","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-Mailbox","{""AppAccessContext"":{""IssuedAtTime"":""2026-07-29T00:38:27"",""UniqueTokenId"":""9654a43c-9a51-887e-a2a3-1d8dab4eab29""},""CreationTime"":""2026-07-29T00:38:57"",""Id"":""b9b68684-6347-4da8-8997-08deed09c663"",""Operation"":""Set-Mailbox"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""UserType"":2,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""[2603:1036:306:7::5]:29758"",""ObjectId"":""SystemMailbox{6C0A1EFA-EC06-4AF8-8120-E8DF728D24A6}"",""UserId"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""AppId"":"""",""AppPoolName"":""MSExchangeAdminApiNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":false,""OrganizationName"":""854jpt.onmicrosoft.com"",""OriginatingServer"":""SA7PR10MB997774 (15.21.0245.008)"",""Parameters"":[{""Name"":""SCLDeleteEnabled"",""Value"":""False""},{""Name"":""UseDatabaseQuotaDefaults"",""Value"":""False""},{""Name"":""IssueWarningQuota"",""Value"":""90 GB (96,636,764,160 bytes)""},{""Name"":""HiddenFromAddressListsEnabled"",""Value"":""True""},{""Name"":""Arbitration"",""Value"":""True""},{""Name"":""SCLQuarantineEnabled"",""Value"":""False""},{""Name"":""RecoverableItemsQuota"",""Value"":""30 GB (32,212,254,720 bytes)""},{""Name"":""SCLJunkEnabled"",""Value"":""False""},{""Name"":""Force"",""Value"":""True""},{""Name"":""ProhibitSendQuota"",""Value"":""99 GB (106,300,440,576 bytes)""},{""Name"":""Identity"",""Value"":""SystemMailbox{6C0A1EFA-EC06-4AF8-8120-E8DF728D24A6}""},{""Name"":""OMEncryptionStore"",""Value"":""True""},{""Name"":""RecoverableItemsWarningQuota"",""Value"":""20 GB (21,474,836,480 bytes)""},{""Name"":""SCLRejectEnabled"",""Value"":""False""},{""Name"":""ProhibitSendReceiveQuota"",""Value"":""100 GB (107,374,182,400 bytes)""}],""RequestId"":""7ba6144c-2935-58f1-8b63-d09db58b3b36"",""SessionId"":"""",""TokenTenantId"":""eb174bbc-fe94-4978-95b9-a616457dd489""}","18","32","{
  ""moreRecordsAvailable"": false
}","b9b68684-6347-4da8-8997-08deed09c663","True","Unchanged"
"ExchangeAdmin","2026-07-29 00:38:57","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-Mailbox","{""AppAccessContext"":{""IssuedAtTime"":""2026-07-29T00:38:27"",""UniqueTokenId"":""9654a43c-9a51-887e-a2a3-1d8dab4eab29""},""CreationTime"":""2026-07-29T00:38:57"",""Id"":""72896e03-01df-4201-18bb-08deed09c645"",""Operation"":""Set-Mailbox"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""UserType"":2,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""[2603:1036:306:7::5]:29758"",""ObjectId"":""SystemMailbox{0AF09B7F-434F-4B2F-9CBC-57639EDCFD9C}"",""UserId"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""AppId"":"""",""AppPoolName"":""MSExchangeAdminApiNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":false,""OrganizationName"":""854jpt.onmicrosoft.com"",""OriginatingServer"":""SA7PR10MB997774 (15.21.0245.008)"",""Parameters"":[{""Name"":""SCLDeleteEnabled"",""Value"":""False""},{""Name"":""UseDatabaseQuotaDefaults"",""Value"":""False""},{""Name"":""IssueWarningQuota"",""Value"":""90 GB (96,636,764,160 bytes)""},{""Name"":""HiddenFromAddressListsEnabled"",""Value"":""True""},{""Name"":""Arbitration"",""Value"":""True""},{""Name"":""SCLQuarantineEnabled"",""Value"":""False""},{""Name"":""RecoverableItemsQuota"",""Value"":""30 GB (32,212,254,720 bytes)""},{""Name"":""SCLJunkEnabled"",""Value"":""False""},{""Name"":""Force"",""Value"":""True""},{""Name"":""ProhibitSendQuota"",""Value"":""99 GB (106,300,440,576 bytes)""},{""Name"":""Identity"",""Value"":""SystemMailbox{0AF09B7F-434F-4B2F-9CBC-57639EDCFD9C}""},{""Name"":""OMEncryptionStore"",""Value"":""True""},{""Name"":""RecoverableItemsWarningQuota"",""Value"":""20 GB (21,474,836,480 bytes)""},{""Name"":""SCLRejectEnabled"",""Value"":""False""},{""Name"":""ProhibitSendReceiveQuota"",""Value"":""100 GB (107,374,182,400 bytes)""}],""RequestId"":""7ba6144c-2935-58f1-8b63-d09db58b3b36"",""SessionId"":"""",""TokenTenantId"":""eb174bbc-fe94-4978-95b9-a616457dd489""}","19","32","{
  ""moreRecordsAvailable"": false
}","72896e03-01df-4201-18bb-08deed09c645","True","Unchanged"
"ExchangeAdmin","2026-07-29 00:38:58","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-Mailbox","{""AppAccessContext"":{""IssuedAtTime"":""2026-07-29T00:38:27"",""UniqueTokenId"":""9654a43c-9a51-887e-a2a3-1d8dab4eab29""},""CreationTime"":""2026-07-29T00:38:58"",""Id"":""aa200390-7ca9-4bff-1a0b-08deed09c746"",""Operation"":""Set-Mailbox"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""UserType"":2,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""[2603:1036:306:7::5]:29758"",""ObjectId"":""SystemMailbox{6C0A1EFA-EC06-4AF8-8120-E8DF728D24A6}"",""UserId"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""AppId"":"""",""AppPoolName"":""MSExchangeAdminApiNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":false,""OrganizationName"":""854jpt.onmicrosoft.com"",""OriginatingServer"":""SA7PR10MB997774 (15.21.0245.008)"",""Parameters"":[{""Name"":""SCLDeleteEnabled"",""Value"":""False""},{""Name"":""UseDatabaseQuotaDefaults"",""Value"":""False""},{""Name"":""IssueWarningQuota"",""Value"":""90 GB (96,636,764,160 bytes)""},{""Name"":""HiddenFromAddressListsEnabled"",""Value"":""True""},{""Name"":""Arbitration"",""Value"":""True""},{""Name"":""SCLQuarantineEnabled"",""Value"":""False""},{""Name"":""RecoverableItemsQuota"",""Value"":""30 GB (32,212,254,720 bytes)""},{""Name"":""SCLJunkEnabled"",""Value"":""False""},{""Name"":""Force"",""Value"":""True""},{""Name"":""ProhibitSendQuota"",""Value"":""99 GB (106,300,440,576 bytes)""},{""Name"":""Identity"",""Value"":""SystemMailbox{6C0A1EFA-EC06-4AF8-8120-E8DF728D24A6}""},{""Name"":""OMEncryptionStore"",""Value"":""True""},{""Name"":""RecoverableItemsWarningQuota"",""Value"":""20 GB (21,474,836,480 bytes)""},{""Name"":""SCLRejectEnabled"",""Value"":""False""},{""Name"":""ProhibitSendReceiveQuota"",""Value"":""100 GB (107,374,182,400 bytes)""}],""RequestId"":""7ba6144c-2935-58f1-8b63-d09db58b3b36"",""SessionId"":"""",""TokenTenantId"":""eb174bbc-fe94-4978-95b9-a616457dd489""}","20","32","{
  ""moreRecordsAvailable"": false
}","aa200390-7ca9-4bff-1a0b-08deed09c746","True","Unchanged"
"ExchangeAdmin","2026-07-29 00:38:58","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-Mailbox","{""AppAccessContext"":{""IssuedAtTime"":""2026-07-29T00:38:27"",""UniqueTokenId"":""9654a43c-9a51-887e-a2a3-1d8dab4eab29""},""CreationTime"":""2026-07-29T00:38:58"",""Id"":""db57bfb3-e407-4915-af9b-08deed09c726"",""Operation"":""Set-Mailbox"",""OrganizationId"":""eb174bbc-fe94-4978-95b9-a616457dd489"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""UserType"":2,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""[2603:1036:306:7::5]:29758"",""ObjectId"":""SystemMailbox{0AF09B7F-434F-4B2F-9CBC-57639EDCFD9C}"",""UserId"":""NT SERVICE\\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)"",""AppId"":"""",""AppPoolName"":""MSExchangeAdminApiNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":false,""OrganizationName"":""854jpt.onmicrosoft.com"",""OriginatingServer"":""SA7PR10MB997774 (15.21.0245.008)"",""Parameters"":[{""Name"":""SCLDeleteEnabled"",""Value"":""False""},{""Name"":""UseDatabaseQuotaDefaults"",""Value"":""False""},{""Name"":""IssueWarningQuota"",""Value"":""90 GB (96,636,764,160 bytes)""},{""Name"":""HiddenFromAddressListsEnabled"",""Value"":""True""},{""Name"":""Arbitration"",""Value"":""True""},{""Name"":""SCLQuarantineEnabled"",""Value"":""False""},{""Name"":""RecoverableItemsQuota"",""Value"":""30 GB (32,212,254,720 bytes)""},{""Name"":""SCLJunkEnabled"",""Value"":""False""},{""Name"":""Force"",""Value"":""True""},{""Name"":""ProhibitSendQuota"",""Value"":""99 GB (106,300,440,576 bytes)""},{""Name"":""Identity"",""Value"":""SystemMailbox{0AF09B7F-434F-4B2F-9CBC-57639EDCFD9C}""},{""Name"":""OMEncryptionStore"",""Value"":""True""},{""Name"":""RecoverableItemsWarningQuota"",""Value"":""20 GB (21,474,836,480 bytes)""},{""Name"":""SCLRejectEnabled"",""Value"":""False""},{""Name"":""ProhibitSendReceiveQuota"",""Value"":""100 GB (107,374,182,400 bytes)""}],""RequestId"":""7ba6144c-2935-58f1-8b63-d09db58b3b36"",""SessionId"":"""",""TokenTenantId"":""eb174bbc-fe94-4978-95b9-a616457dd489""}","21","32","{
  ""moreRecordsAvailable"": false
}","db57bfb3-e407-4915-af9b-08deed09c726","True","Unchanged"
