"DateUTC","DateOnly","TimeOnly","User","Username","IPaddress","City","Region","Country","Status","SignInErrorCode","UserType","AuthRequirement","ConditionalAccess","TokenType","Application","ApplicationID","Resource","ResourceID","FailureReason","ClientApp","DeviceID","Browser","OS","UserAgent","Compliant","Managed","JoinType","Latency","MFAResult","MFAMethod","MFADetail","SignInIdentifier","SessionID","AuthenticationProtocol","UniqueToken","TransferMethod","ClientCredential","TokenProtectionSession","TokenProtectionStatusCode","CorrelationID"
"2025-11-30T15:01:58Z","2025-11-30","15:01:58","King Young","mark@proseware.com","84.239.10.234","Clearwater"," North Province"," US","Success","","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Firefox 144.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","FALSE","FALSE","","56","","","","","6160d0eb-f299-4637-8741-97647c1d2139","none","hiPfUF_-FE-DLLiaCgRHAA","none","none","unbound","1002","d1ba5dc6-d438-4b77-8c0d-0f8b30ce9676"
"2025-11-30T15:01:55Z","2025-11-30","15:01:55","King Young","mark@proseware.com","84.239.10.234","Clearwater"," North Province"," US","Success","","member","Single-factor authentication","Not Applied","none","Office 365 SharePoint Online","00000003-0000-0ff1-ce00-000000000000","Office 365 SharePoint Online","00000003-0000-0ff1-ce00-000000000000","Other.","Browser","","Firefox 144.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","FALSE","FALSE","","88","","","","","6160d0eb-f299-4637-8741-97647c1d2139","none","x_JkDf-s1Uu7-P5rr_gEAA","none","none","unbound","1002","817fa813-a851-44af-8811-d355506cf25d"
"2025-11-30T15:01:52Z","2025-11-30","15:01:52","King Young","mark@proseware.com","84.239.10.234","Clearwater"," North Province"," US","Success","","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Firefox 144.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","FALSE","FALSE","","97","","","","","6160d0eb-f299-4637-8741-97647c1d2139","none","FPMbGlHUfUSRHhZ1AdhYAA","none","none","unbound","1002","db20171e-81f8-4e42-8a7f-ae655d921a7e"
"2025-11-30T14:22:53Z","2025-11-30","14:22:53","King Young","mark@proseware.com","84.239.10.234","Clearwater"," North Province"," US","Success","","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","","Firefox 144.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","FALSE","FALSE","","309","","","","","6160d0eb-f299-4637-8741-97647c1d2139","none","e_jddTZWC0mEfTSRjY9BAA","none","none","unbound","1002","59ca1667-0rodriguez-4528-83ce-e797e4482287"
"2025-11-30T14:22:50Z","2025-11-30","14:22:50","King Young","mark@proseware.com","84.239.10.234","Clearwater"," North Province"," US","Success","","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","","Firefox 144.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","FALSE","FALSE","","84","","","","","6160d0eb-f299-4637-8741-97647c1d2139","none","zMZaW1zTIUqoLop3fniQAA","none","none","unbound","1002","59ca1667-0rodriguez-4528-83ce-e797e4482287"
"2025-11-30T10:58:53Z","2025-11-30","10:58:53","Edward2 Aaron2","morales2@proseware.com","2a11:a580:84a2:f6:795c:32a5:426d:3d93","Stonebridge"," Highland Region 1"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","Browser","","","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36","FALSE","FALSE","","337","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","morales2@proseware.com","","none","GUqgnj_oK0SaLpxVS5glAA","none","none","unbound","","737142a0-fd98-4db4-8e6e-88d47db9e70d"
"2025-11-30T19:19:35Z","2025-11-30","19:19:35","Edward2 Aaron2","morales2@proseware.com","2600:1004:b25d:d852:928c:736:ef42:a4d0","Willowdale"," Valley District"," US","Success","","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Safari 18.6","MacOs","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15","FALSE","FALSE","","105","","","","","ee71392c-2499-4c19-8a12-b841ba6b9e25","none","qxbcCI35VkGI35ljFNRxAA","none","none","unbound","1002","c9af24a6-ea73-4cae-8209-c1ca8d1009f9"
"2025-11-30T18:46:39Z","2025-11-30","18:46:39","Jerry Justin2","ramos@proseware.com","98.170.57.105","Linden"," Lake District"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Error validating credentials due to invalid username or password.","Browser","","Firefox 116.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","FALSE","FALSE","","275","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","ramos@proseware.com","","none","eJ-R0kjOZ0eQwgR56fgGAA","none","none","unbound","","940d6b6c-d59f-4bd9-85da-5144506d6aaf"
"2025-11-30T14:42:05Z","2025-11-30","14:42:05","King Young","mark@proseware.com","84.239.27.17","Westbrook"," South Province 2"," US","Success","","member","Single-factor authentication","Not Applied","none","eM Client","7c982662-eda2-401e-82b0-934385069fbd","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Mobile Apps and Desktop clients","","IE 7.0","Windows","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; HCTE; Tablet PC 2.0; McAfee)","FALSE","FALSE","","4486","","","","mark@proseware.com","3df6b540-dff8-4a32-8d44-9a19fd0e0e0c","none","FQjf56o_z0mnOu-IG9pTAA","none","none","unbound","1002","46d6fdab-5b09-4ec0-8eed-e9581633e1b5"
"2025-11-30T14:41:58Z","2025-11-30","14:41:58","King Young","mark@proseware.com","84.239.27.17","Westbrook"," South Province 2"," US","Interrupted","65001","member","Single-factor authentication","Not Applied","none","eM Client","7c982662-eda2-401e-82b0-934385069fbd","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The user or administrator has not consented to use the application with ID '{identifier}'{namePhrase}. Send an interactive authorization request for this user and joseph2.","Mobile Apps and Desktop clients","","IE 7.0","Windows","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; HCTE; Tablet PC 2.0; McAfee)","FALSE","FALSE","","2835","","","","mark@proseware.com","3df6b540-dff8-4a32-8d44-9a19fd0e0e0c","none","n5ky5ME_WkyhNR8s-f4hAA","none","none","unbound","1002","46d6fdab-5b09-4ec0-8eed-e9581633e1b5"
"2025-11-30T14:38:51Z","2025-11-30","14:38:51","King Young","mark@proseware.com","84.239.27.17","Westbrook"," South Province 2"," US","Success","","member","Single-factor authentication","Not Applied","none","My Profile","dde6b9b0-a687-40f9-84c1-a53b6840ae08","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Firefox 144.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","FALSE","FALSE","","115","","","","","6160d0eb-f299-4637-8741-97647c1d2139","none","MKfmoymeGkW6zyCKPcohAA","none","none","unbound","1002","a76669ff-be28-4d9d-896e-c125e417c6a5"
"2025-11-30T14:38:49Z","2025-11-30","14:38:49","King Young","mark@proseware.com","84.239.27.17","Westbrook"," South Province 2"," US","Success","","member","Single-factor authentication","Not Applied","none","My Profile","dde6b9b0-a687-40f9-84c1-a53b6840ae08","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Firefox 144.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","FALSE","FALSE","","141","","","","","6160d0eb-f299-4637-8741-97647c1d2139","none","E567TRycl02K0qkJcu8AAA","none","none","unbound","1002","34c567be-60bb-41ff-84ea-39df894f8983"
"2025-11-30T14:37:47Z","2025-11-30","14:37:47","King Young","mark@proseware.com","84.239.27.17","Westbrook"," South Province 2"," US","Success","","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","","Firefox 144.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","FALSE","FALSE","","127","","","","","6160d0eb-f299-4637-8741-97647c1d2139","none","wqZr2i2Nvk-ff1vesO4pAA","none","none","unbound","1002","a85c9ecf-9098-47b1-8bde-05fdbf6279b1"
"2025-11-30T14:37:46Z","2025-11-30","14:37:46","King Young","mark@proseware.com","84.239.27.17","Westbrook"," South Province 2"," US","Success","","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","","Firefox 144.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","FALSE","FALSE","","83","","","","","6160d0eb-f299-4637-8741-97647c1d2139","none","noJcLqneNki92qSEz3UkAA","none","none","unbound","1002","a85c9ecf-9098-47b1-8bde-05fdbf6279b1"
"2025-11-30T14:37:27Z","2025-11-30","14:37:27","King Young","mark@proseware.com","84.239.27.17","Westbrook"," South Province 2"," US","Success","","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Firefox 144.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","FALSE","FALSE","","111","","","","","6160d0eb-f299-4637-8741-97647c1d2139","none","52Mua87mwU65JrIO70hbAA","none","none","unbound","1002","04d2c065-8d16-47f2-88a0-ee96ca18f247"
"2025-11-30T14:37:19Z","2025-11-30","14:37:19","King Young","mark@proseware.com","84.239.27.17","Westbrook"," South Province 2"," US","Success","","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Firefox 144.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","FALSE","FALSE","","82","","","","","6160d0eb-f299-4637-8741-97647c1d2139","none","dpB8u_XC8Ui2shkvwdV3AA","none","none","unbound","1002","96a05c10-86e1-4d2b-81da-663831f9cf30"
"2025-11-30T14:37:16Z","2025-11-30","14:37:16","King Young","mark@proseware.com","84.239.27.17","Westbrook"," South Province 2"," US","Success","","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Firefox 144.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","FALSE","FALSE","","85","","","","mark@proseware.com","6160d0eb-f299-4637-8741-97647c1d2139","none","noJcLqneNki92qSE0m8kAA","none","none","unbound","1002","96a05c10-86e1-4d2b-81da-663831f9cf30"
"2025-11-30T14:37:12Z","2025-11-30","14:37:12","King Young","mark@proseware.com","84.239.27.17","Westbrook"," South Province 2"," US","Interrupted","50140","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Firefox 144.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","FALSE","FALSE","","373","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further perez2 easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","","","mark@proseware.com","6160d0eb-f299-4637-8741-97647c1d2139","none","dds4m2aBq02o8R4Fh8liAA","none","none","unbound","1002","96a05c10-86e1-4d2b-81da-663831f9cf30"
"2025-11-30T10:45:24Z","2025-11-30","10:45:24","jimenez","jimenez@proseware.com","191.241.168.69","Maplewood 1"," Coastal Region 3"," BR","Failure","50053","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","Browser","","Firefox 116.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","FALSE","FALSE","","219","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only john2 error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-ross3/howto-joshua-ross3-remediate-unblock","","","jimenez@proseware.com","","none","jfB-n_iYAEKjrKAravtmAA","none","none","unbound","","a36e467a-fc29-49d4-8d37-c075d0cca419"
"2025-11-30T09:33:32Z","2025-11-30","09:33:32","Jerry Justin2","ramos@proseware.com","183.80.40.211","Bridgeport"," South Province 1"," VN","Failure","50053","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Sign-in was blocked because it came from an IP address with malicious activity","Browser","","Firefox 116.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","FALSE","FALSE","","218","","","","ramos@proseware.com","","none","Exnzubxg3E2jNlxUqGFVAA","none","none","unbound","","73235d42-3750-4a3b-863a-e869e4efcf38"
"2025-11-30T08:46:09Z","2025-11-30","08:46:09","Jerry Cox3","thomas@proseware.com","104.234.1.155","Ashford"," Lowland Region"," NL","Failure","50126","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Error validating credentials due to invalid username or password.","Browser","","Firefox 116.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","FALSE","FALSE","","368","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","thomas@proseware.com","","none","gtvz9KFJcE-fwt97OurHAA","none","none","unbound","","4d0c7137-30b5-4a1f-8e70-171733135174"
"2025-11-30T00:13:08Z","2025-11-30","00:13:08","jimenez","jimenez@proseware.com","103.124.139.247","Cedarville"," Central Province 1"," ID","Failure","50053","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","Browser","","Firefox 116.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","FALSE","FALSE","","229","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only john2 error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-ross3/howto-joshua-ross3-remediate-unblock","","","jimenez@proseware.com","","none","yBqBfEaRpE-SI6lkSz0KAA","none","none","unbound","","a4475a13-0e0c-40b0-8d2d-c1dd8c509876"
"2025-11-30T00:13:01Z","2025-11-30","00:13:01","jimenez","jimenez@proseware.com","202.79.35.12","Brookfield"," Lowland Region 2"," NP","Failure","50126","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Error validating credentials due to invalid username or password.","Browser","","Firefox 116.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","FALSE","FALSE","","667","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","jimenez@proseware.com","","none","tOQ_AccrnEqRKW1tqmsFAA","none","none","unbound","","e691d1df-f5f9-46ff-841d-dcfeb7a94681"
"2025-11-29T19:04:14Z","2025-11-29","19:04:14","Edward2 Aaron2","morales2@proseware.com","2600:1004:b036:7e46:b25e:2e5d:5c06:ae9","Elmwood"," Valley District"," US","Success","","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","","Safari 18.6","MacOs","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15","FALSE","FALSE","","167","","","","","ee71392c-2499-4c19-8a12-b841ba6b9e25","none","0BqkRnqlT0-2kSqXznkdAA","none","none","unbound","1002","18fb3564-8f54-46c9-86dd-3ab481cceb76"
"2025-11-29T19:04:14Z","2025-11-29","19:04:14","Edward2 Aaron2","morales2@proseware.com","2600:1004:b036:7e46:b25e:2e5d:5c06:ae9","Elmwood"," Valley District"," US","Success","","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","","Safari 18.6","MacOs","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15","FALSE","FALSE","","89","","","","","ee71392c-2499-4c19-8a12-b841ba6b9e25","none","n-G7-b8qR0CnPBsETYdSAA","none","none","unbound","1002","18fb3564-8f54-46c9-86dd-3ab481cceb76"
