"Date (UTC)","Request ID","User agent","Correlation ID","User ID","User","Username","User type","Cross tenant access type","Incoming token type","Authentication Protocol","Unique token identifier","Original transfer method","Client credential type","Token Protection - Sign In Session","Token Protection - Sign In Session StatusCode","Application","Application ID ","App owner tenant ID","Resource","Resource ID ","Resource tenant ID","Resource owner tenant ID","Home tenant ID","Home tenant name","IP address","Location","Status","Sign-in error code","Failure reason","Client app","Device ID","Browser","Operating System","Compliant","Managed","Join Type","Multifactor authentication result","Multifactor authentication auth method","Multifactor authentication auth detail","Authentication requirement","Sign-in identifier","Session ID","IP address (seen by resource)","Through Global Secure Access","Global Secure Access IP address","Autonomous system  number","Flagged for review","Token issuer type","Incoming token type","Token issuer name","Latency","Conditional Access","Managed Identity type","Associated Resource Id","Federated Token Id","Federated Token Issuer"
"2025-11-29T19:45:06Z","ed476045-af5b-4512-82ef-f172e05c0191","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","8059771b-63a4-48de-8b7a-01902967a20d","f00e8e5c-1ae4-462d-81f1-de8b6904646e","Carol2 Cox2","murphy2@treyresearch.com","member","none","primaryRefreshToken","none","'-S5sC2Lk00iDkygmDNMfAQ","none","none","none","","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","fbb71c05-02fa-4edd-8a24-60414e69daa9","f8cdef31-a31e-4b4a-93e4-5f571e91255a","fbb71c05-02fa-4edd-8a24-60414e69daa9","","173.214.157.177","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","false","","0","","","","Multifactor authentication","","851cc711-02f1-4eb6-81b1-24f375c2c523","","false","","16700","false","Microsoft Entra ID","Primary refresh token","","82","Not Applied","None","","",""
"2025-11-29T19:45:06Z","8584eb4c-4c56-4fbc-8683-973dda6eb4e9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","8ffa3a57-aa99-499c-8061-adcdb7d031c7","f00e8e5c-1ae4-462d-81f1-de8b6904646e","Carol2 Cox2","murphy2@treyresearch.com","member","none","primaryRefreshToken","none","6vXjaFUdfEuP6gplR_stAQ","none","none","none","","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office365 Shell WCSS-Server","1a431eca-db99-4815-8c5a-bf70f9a71d86","fbb71c05-02fa-4edd-8a24-60414e69daa9","","fbb71c05-02fa-4edd-8a24-60414e69daa9","","173.214.157.177","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","false","","0","","","","Multifactor authentication","","851cc711-02f1-4eb6-81b1-24f375c2c523","","false","","16700","false","Microsoft Entra ID","Primary refresh token","","100","Not Applied","None","","",""
"2025-11-29T19:44:57Z","38eaedb4-5f84-4d24-80df-35804a85a75f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247 OS/10.0.19045","4cc3f418-4aff-4c5d-8c11-7607c0f6bf15","f00e8e5c-1ae4-462d-81f1-de8b6904646e","Carol2 Cox2","murphy2@treyresearch.com","member","none","primaryRefreshToken","none","oTrXMMxwuk-X3JXsm50BAA","none","none","none","","Microsoft Flow Portal","4d46c425-5a57-4f36-8a3b-0b9fde20aeb6","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","fbb71c05-02fa-4edd-8a24-60414e69daa9","f8cdef31-a31e-4b4a-93e4-5f571e91255a","fbb71c05-02fa-4edd-8a24-60414e69daa9","","173.214.157.177","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","false","","0","","","","Multifactor authentication","","851cc711-02f1-4eb6-81b1-24f375c2c523","","false","","16700","false","Microsoft Entra ID","Primary refresh token","","127","Not Applied","None","","",""
"2025-11-29T19:14:19Z","5c617ea1-bb8c-4221-8f3c-20929b75b0eb","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247 OS/10.0.19045","463103ce-0f77-48ac-82bc-b69920ad48c6","ec2495c1-e354-4206-8b24-96c2ae410084","Tsutomu1 Shimomura1","tshimomura@treyresearch.com","member","none","none","none","8QnYWZ8y2ECpI5oS0Ay6AA","none","none","none","1002","Microsoft Forms","a78dbc4a-839e-489c-82af-8ae94fe05d9f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","fbb71c05-02fa-4edd-8a24-60414e69daa9","f8cdef31-a31e-4b4a-93e4-5f571e91255a","fbb71c05-02fa-4edd-8a24-60414e69daa9","","132.249.20.22","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","","Edge 141.0.0","Windows10","false","","0","","","","Single-factor authentication","","319072a0-9f03-4df1-8b57-0f4df05b8e8b","","false","","195","false","Microsoft Entra ID","None","","76","Not Applied","None","","",""
"2025-11-29T19:14:17Z","bd6e1596-dc36-47d8-881d-e524c750295f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","0ca5e915-c27d-4308-831d-e0c99448e30e","ec2495c1-e354-4206-8b24-96c2ae410084","Tsutomu1 Shimomura1","tshimomura@treyresearch.com","member","none","none","none","DLRfVFTdHkqEB-NKEBy6AA","none","none","none","1002","Microsoft Forms","a78dbc4a-839e-489c-82af-8ae94fe05d9f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","fbb71c05-02fa-4edd-8a24-60414e69daa9","f8cdef31-a31e-4b4a-93e4-5f571e91255a","fbb71c05-02fa-4edd-8a24-60414e69daa9","","132.249.20.22","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","","Edge 141.0.0","Windows10","false","","0","","","","Single-factor authentication","","319072a0-9f03-4df1-8b57-0f4df05b8e8b","","false","","195","false","Microsoft Entra ID","None","","85","Not Applied","None","","",""
"2025-11-29T19:14:13Z","45e62dda-8c73-4cba-8747-b8a31e0a5b66","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247 OS/10.0.26200","ec1061eb-2ddd-4684-8955-021ab9ac62d5","c6796737-6443-4825-85c7-9156d92c149c","Sharon2 Gutierrez3","robert3@treyresearch.com","member","none","none","none","jjgs-1BFf0qPoeKWCxIUAA","none","none","none","1002","Microsoft Forms","a78dbc4a-839e-489c-82af-8ae94fe05d9f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","fbb71c05-02fa-4edd-8a24-60414e69daa9","f8cdef31-a31e-4b4a-93e4-5f571e91255a","fbb71c05-02fa-4edd-8a24-60414e69daa9","","173.214.157.177","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","","Edge 141.0.0","Windows10","false","","0","","","","Single-factor authentication","","9ba08fe5-07d3-41b6-83bd-55862561835c","","false","","16700","false","Microsoft Entra ID","None","","84","Not Applied","None","","",""
"2025-11-29T19:14:10Z","ca724504-fd62-4638-874a-bf36d615c71f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","18a13cf0-fd30-4bbc-8468-faff807f0f49","c6796737-6443-4825-85c7-9156d92c149c","Sharon2 Gutierrez3","robert3@treyresearch.com","member","none","none","none","tzdOJJ4kekqY6a-TrQFBAQ","none","none","none","1002","Microsoft Forms","a78dbc4a-839e-489c-82af-8ae94fe05d9f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","fbb71c05-02fa-4edd-8a24-60414e69daa9","f8cdef31-a31e-4b4a-93e4-5f571e91255a","fbb71c05-02fa-4edd-8a24-60414e69daa9","","173.214.157.177","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","","Edge 141.0.0","Windows10","false","","0","","","","Single-factor authentication","","9ba08fe5-07d3-41b6-83bd-55862561835c","","false","","16700","false","Microsoft Entra ID","None","","80","Not Applied","None","","",""
"2025-11-29T18:56:17Z","60301b3c-6f6e-4f32-8f3c-d6774a3170e8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","2f4b1d41-193c-47d1-838a-5af83d4f4e9d","f00e8e5c-1ae4-462d-81f1-de8b6904646e","Carol2 Cox2","murphy2@treyresearch.com","member","none","primaryRefreshToken","none","6fUOpZ74wUeXxxzZSBITAA","none","none","none","","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office365 Shell WCSS-Server","1a431eca-db99-4815-8c5a-bf70f9a71d86","fbb71c05-02fa-4edd-8a24-60414e69daa9","","fbb71c05-02fa-4edd-8a24-60414e69daa9","","173.214.157.177","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","false","","0","","","","Multifactor authentication","","851cc711-02f1-4eb6-81b1-24f375c2c523","","false","","16700","false","Microsoft Entra ID","Primary refresh token","","104","Not Applied","None","","",""
"2025-11-29T18:56:10Z","7ce54e51-d786-4a70-80dc-553fd3492ae7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","7e6c841c-e4f0-42fc-8731-4df80ac178f9","f00e8e5c-1ae4-462d-81f1-de8b6904646e","Carol2 Cox2","murphy2@treyresearch.com","member","none","primaryRefreshToken","none","DZDtU2L7FUCVDUImLbCsAA","none","none","none","","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","fbb71c05-02fa-4edd-8a24-60414e69daa9","f8cdef31-a31e-4b4a-93e4-5f571e91255a","fbb71c05-02fa-4edd-8a24-60414e69daa9","","173.214.157.177","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","false","","0","","","","Multifactor authentication","","851cc711-02f1-4eb6-81b1-24f375c2c523","","false","","16700","false","Microsoft Entra ID","Primary refresh token","","83","Not Applied","None","","",""
"2025-11-29T18:56:10Z","e9af907d-ee42-44ab-80e4-117df40f2f14","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","e286b20a-4c3e-439e-8dcc-7c09ba8bebc3","f00e8e5c-1ae4-462d-81f1-de8b6904646e","Carol2 Cox2","murphy2@treyresearch.com","member","none","primaryRefreshToken","none","1GXVfAcWakyZbBqJdsmhAA","none","none","none","","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","fbb71c05-02fa-4edd-8a24-60414e69daa9","f8cdef31-a31e-4b4a-93e4-5f571e91255a","fbb71c05-02fa-4edd-8a24-60414e69daa9","","173.214.157.177","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","false","","0","","","","Multifactor authentication","","851cc711-02f1-4eb6-81b1-24f375c2c523","","false","","16700","false","Microsoft Entra ID","Primary refresh token","","117","Not Applied","None","","",""
