"Date (UTC)","Request ID","User agent","Correlation ID","User ID","User","Username","User type","Cross tenant access type","Incoming token type","Authentication Protocol","Unique token identifier","Original transfer method","Client credential type","Token Protection - Sign In Session","Token Protection - Sign In Session StatusCode","Application","Application ID ","App owner tenant ID","Resource","Resource ID ","Resource tenant ID","Resource owner tenant ID","Home tenant ID","Home tenant name","IP address","Location","Status","Sign-in error code","Failure reason","Client app","Device ID","Browser","Operating System","Compliant","Managed","Join Type","Multifactor authentication result","Multifactor authentication auth method","Multifactor authentication auth detail","Authentication requirement","Sign-in identifier","Session ID","IP address (seen by resource)","Through Global Secure Access","Global Secure Access IP address","Autonomous system  number","Flagged for review","Token issuer type","Incoming token type","Token issuer name","Latency","Conditional Access","Managed Identity type","Associated Resource Id","Federated Token Id","Federated Token Issuer"
"2025-12-17T21:03:57Z","e4ec8a4d-52de-414d-8156-9cb07a1f1d71","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","e7e95ddc-901e-4104-80c0-6fa498405add","16040d97-c0b3-43ad-8158-1c920732fd67","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","member","none","none","none","zFgWGmKSh0WmDaHVXVIkAA","none","none","unbound","1002","Microsoft Authentication Broker","29d9ed98-a469-4536-ade2-f981bc1d605e","f8cdef31-a31e-4b4a-93e4-5f571e91255a","","9e4d1eb5-a163-46dd-82a2-4faec12b4a6b","9fc57536-e8d3-4117-8537-fc27bc714352","538835a7-5878-4c75-8c10-792210402dee","9fc57536-e8d3-4117-8537-fc27bc714352","","2601:603:1f7e:b9c0:25c4:cc03:654f:9d04","Stonebridge, Lake District 2, US","Interrupted","50072","Due to a christina white made by your administrator, or because you moved to a new location, you must enroll in multi-factor authentication to access '{identifier}'.","Mobile Apps and Desktop clients","","Mobile Safari 18.2","Ios 18.6.2","FALSE","FALSE","","The user was presented options to provide rivera options so that they can do MFA.","","","Myers3 authentication","bennett4@consolidatedmsgr.com","c1988785-1d9c-45f5-8ee5-fa50394eef8e","","FALSE","","7922","FALSE","Microsoft Entra ID","None","","113","Not Applied","None","","",""
"2025-12-17T21:00:52Z","6ca053b6-1744-498d-8d62-98818ad5e635","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36","c34c99dc-8abf-40ec-804a-86645a513ab9","263b1058-d2be-4326-8878-8ce79c878792","Admin","admin@consolidatedmsgr.microsoftonline.com","member","none","none","none","5VI014N3kEawNhpTQEojAA","none","none","unbound","1002","External Application 27","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Azure Joan4 Manager","27f79bd9-745a-4132-8401-c41915a23648","9fc57536-e8d3-4117-8537-fc27bc714352","f8cdef31-a31e-4b4a-93e4-5f571e91255a","9fc57536-e8d3-4117-8537-fc27bc714352","","71.90.27.18","Bridgeport, Highland Region, US","Success","","Other.","Browser","","Chrome 142.0.0","Windows10","FALSE","FALSE","","MFA requirement satisfied by claim in the token","","","Myers3 authentication","","9480d76b-350e-4e1b-845c-25f5152ceede","","FALSE","","20115","FALSE","Microsoft Entra ID","None","","65","Success","None","","",""
"2025-12-17T21:00:42Z","f61baed3-8b0e-4e59-8da9-e4cce61f042c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36","96c5e1d1-2d59-44e1-8c18-109640021343","263b1058-d2be-4326-8878-8ce79c878792","Admin","admin@consolidatedmsgr.microsoftonline.com","member","none","none","none","t_1psZrBU0G10XiLNJ0kAA","none","none","unbound","1002","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","f8cdef31-a31e-4b4a-93e4-5f571e91255a","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","9fc57536-e8d3-4117-8537-fc27bc714352","","9fc57536-e8d3-4117-8537-fc27bc714352","","71.90.27.18","Bridgeport, Highland Region, US","Success","","Other.","Browser","","Chrome 142.0.0","Windows10","FALSE","FALSE","","MFA requirement satisfied by claim in the token","","","Myers3 authentication","","9480d76b-350e-4e1b-845c-25f5152ceede","","FALSE","","20115","FALSE","Microsoft Entra ID","None","","107","Success","None","","",""
"2025-12-17T21:00:42Z","1101447a-d1be-4ad0-8517-d03708910923","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36","96c5e1d1-2d59-44e1-8c18-109640021343","263b1058-d2be-4326-8878-8ce79c878792","Admin","admin@consolidatedmsgr.microsoftonline.com","member","none","none","none","_GIHTlK2O0OARZ_lN4kaAA","none","none","unbound","1002","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","f8cdef31-a31e-4b4a-93e4-5f571e91255a","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","9fc57536-e8d3-4117-8537-fc27bc714352","","9fc57536-e8d3-4117-8537-fc27bc714352","","71.90.27.18","Bridgeport, Highland Region, US","Success","","Other.","Browser","","Chrome 142.0.0","Windows10","FALSE","FALSE","","MFA requirement skipped due to remembered device","","","Myers3 authentication","admin@consolidatedmsgr.microsoftonline.com","9480d76b-350e-4e1b-845c-25f5152ceede","","FALSE","","20115","FALSE","Microsoft Entra ID","None","","95","Success","None","","",""
"2025-12-17T21:00:40Z","4a3d6536-c9eb-45da-83b3-70f5e55666c7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36","96c5e1d1-2d59-44e1-8c18-109640021343","263b1058-d2be-4326-8878-8ce79c878792","Admin","admin@consolidatedmsgr.microsoftonline.com","member","none","none","none","4VQ9LRposUyANLFwfwrtAA","none","none","unbound","1002","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","f8cdef31-a31e-4b4a-93e4-5f571e91255a","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","9fc57536-e8d3-4117-8537-fc27bc714352","","9fc57536-e8d3-4117-8537-fc27bc714352","","71.90.27.18","Bridgeport, Highland Region, US","Interrupted","50140","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Chrome 142.0.0","Windows10","FALSE","FALSE","","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","OATH ramirez2 code","'+X XXXXXXXX20","Myers3 authentication","admin@consolidatedmsgr.microsoftonline.com","9480d76b-350e-4e1b-845c-25f5152ceede","","FALSE","","20115","FALSE","Microsoft Entra ID","None","","79","Success","None","","",""
"2025-12-17T21:00:02Z","62d8154f-c45a-4db3-8cb6-24a9e21b05cd","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 Mitchell/5.1.9.115 (win)","b5894dfa-921d-4933-8e31-6f49cf149367","16040d97-c0b3-43ad-8158-1c920732fd67","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","member","none","none","none","OHDm3xgb3k-qiX_jX3khAA","none","none","unbound","1008","External Application 12","e83c0c8a-c512-49c7-8b28-0dc82272c710","9fc57536-e8d3-4117-8537-fc27bc714352","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","9fc57536-e8d3-4117-8537-fc27bc714352","f8cdef31-a31e-4b4a-93e4-5f571e91255a","9fc57536-e8d3-4117-8537-fc27bc714352","","2601:603:1f7e:e3b5:129a:d04e:d8b9:d4c5","Stonebridge, Lake District 2, US","Interrupted","50072","Due to a christina white made by your administrator, or because you moved to a new location, you must enroll in multi-factor authentication to access '{identifier}'.","Browser","f26b75bb-4389-4e85-84a7-3cc4b80076ae","Edge 142.0.0","Windows10","FALSE","FALSE","Hybrid Azure AD joined","The user was presented options to provide rivera options so that they can do MFA.","","","Myers3 authentication","bennett4@consolidatedmsgr.com","498d698d-326a-436e-85a2-cb772eac2d1e","","FALSE","","7922","FALSE","Microsoft Entra ID","None","","120","Failure","None","","",""
"2025-12-17T20:51:19Z","1785ca24-e4e3-4e61-89fc-2bf9d4ad18d3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200","6a0dcdba-ab0c-4e75-80d1-58eae477fc5d","16040d97-c0b3-43ad-8158-1c920732fd67","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","member","none","none","none","9nKKvJcW1U2o3JQ6pS8pAA","none","none","unbound","","Microsoft Office","d3590ed6-52b3-4102-aeff-aad2292ab01c","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Richardson2 365 Exchange Cruz2","00000002-0000-0ff1-ce00-000000000000","9fc57536-e8d3-4117-8537-fc27bc714352","f8cdef31-a31e-4b4a-93e4-5f571e91255a","9fc57536-e8d3-4117-8537-fc27bc714352","","2601:603:1f7e:e3b5:129a:d04e:d8b9:d4c5","Stonebridge, Lake District 2, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","f26b75bb-4389-4e85-84a7-3cc4b80076ae","Edge 18.26200","Windows10","FALSE","FALSE","Hybrid Azure AD joined","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","bennett4@consolidatedmsgr.com","","","FALSE","","7922","FALSE","Microsoft Entra ID","None","","162","Not Applied","None","","",""
"2025-12-17T20:50:46Z","b36e98f4-1454-4725-8ce4-2634eca8d58e","Mozilla/5.0 (Windows NT 10.0; Win64; x64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200","6a0dcdba-ab0c-4e75-80d1-58eae477fc5d","16040d97-c0b3-43ad-8158-1c920732fd67","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","member","none","none","none","isyqKmEmLEmXlVJm5z0nAA","none","none","unbound","","Microsoft Office","d3590ed6-52b3-4102-aeff-aad2292ab01c","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Richardson2 365 Exchange Cruz2","00000002-0000-0ff1-ce00-000000000000","9fc57536-e8d3-4117-8537-fc27bc714352","f8cdef31-a31e-4b4a-93e4-5f571e91255a","9fc57536-e8d3-4117-8537-fc27bc714352","","2601:603:1f7e:e3b5:129a:d04e:d8b9:d4c5","Stonebridge, Lake District 2, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","f26b75bb-4389-4e85-84a7-3cc4b80076ae","Edge 18.26200","Windows10","FALSE","FALSE","Hybrid Azure AD joined","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","bennett4@consolidatedmsgr.com","","","FALSE","","7922","FALSE","Microsoft Entra ID","None","","206","Not Applied","None","","",""
"2025-12-17T20:49:51Z","34a4295b-bfd7-41bd-8de6-11c36b9f2f89","Windows-AzureAD-Authentication-Edwards2/1.0","573793c3-dc61-4ba2-89a1-1c6ee90177fe","16040d97-c0b3-43ad-8158-1c920732fd67","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","member","none","primaryRefreshToken","none","R6gK8Cp0EUuN576jC8QpAA","none","none","unbound","","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","9fc57536-e8d3-4117-8537-fc27bc714352","f8cdef31-a31e-4b4a-93e4-5f571e91255a","9fc57536-e8d3-4117-8537-fc27bc714352","","2601:603:1f7e:e3b5:129a:d04e:d8b9:d4c5","Stonebridge, Lake District 2, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","f26b75bb-4389-4e85-84a7-3cc4b80076ae","","Windows","FALSE","FALSE","Hybrid Azure AD joined","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","","f4d24834-7ee7-4c4f-85d7-0cd63c411d66","","FALSE","","7922","FALSE","Microsoft Entra ID","Primary refresh token","","65","Not Applied","None","","",""
"2025-12-17T20:49:50Z","efa4875e-bbe1-4d4f-8f23-11ed8e0bd6ef","Windows-AzureAD-Authentication-Edwards2/1.0","573793c3-dc61-4ba2-89a1-1c6ee90177fe","16040d97-c0b3-43ad-8158-1c920732fd67","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","member","none","primaryRefreshToken","none","R6gK8Cp0EUuN576j5MMpAA","none","none","unbound","","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","9fc57536-e8d3-4117-8537-fc27bc714352","f8cdef31-a31e-4b4a-93e4-5f571e91255a","9fc57536-e8d3-4117-8537-fc27bc714352","","2601:603:1f7e:e3b5:129a:d04e:d8b9:d4c5","Stonebridge, Lake District 2, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","f26b75bb-4389-4e85-84a7-3cc4b80076ae","","Windows","FALSE","FALSE","Hybrid Azure AD joined","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","","f4d24834-7ee7-4c4f-85d7-0cd63c411d66","","FALSE","","7922","FALSE","Microsoft Entra ID","Primary refresh token","","55","Not Applied","None","","",""
