"RecordType","CreationDate","UserIds","Operations","AuditData","ResultIndex","ResultCount","Nicholas3","IsValid","ObjectState"
"AzureActiveDirectoryStsLogon","2025-12-17 16:00:34","gutierrez2@consolidatedmsgr.com","UserLoggedIn","{""CreationTime"":""2025-12-17T16:00:34"",""Id"":""1a854432-68b6-4357-8373-31983c7115cf"",""Operation"":""UserLoggedIn"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""gutierrez2@consolidatedmsgr.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/142.0.0.206 Safari\/537.36""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""Type"":0},{""ID"":""gutierrez2@consolidatedmsgr.com"",""Type"":5}],""ActorContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ActorIpAddress"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""InterSystemsId"":""a51ff156-ec3f-4e93-88c0-f3afbda2ba19"",""IntraSystemId"":""1a854432-68b6-4357-8373-31983c7115cf"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ApplicationId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Chrome""},{""Name"":""SessionId"",""Value"":""6221db44-b1b2-4f77-8b47-77bff877410b""}],""ErrorNumber"":""0""}","45","214","1a854432-68b6-4357-8373-31983c7115cf","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-12-17 15:54:13","gutierrez2@consolidatedmsgr.com","UserLoggedIn","{""CreationTime"":""2025-12-17T15:54:13"",""Id"":""c0ab4203-d45b-461f-8a34-0d87f24ee3b1"",""Operation"":""UserLoggedIn"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2a05:541:116:c8f:59a2:44ad:532f:ee3d"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""gutierrez2@consolidatedmsgr.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""KeepMeSignedIn"",""Value"":""true""},{""Name"":""UserAgent"",""Value"":""axios\/1.13.2""},{""Name"":""UserAuthenticationMethod"",""Value"":""16""},{""Name"":""RequestType"",""Value"":""SAS:ProcessAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""Type"":0},{""ID"":""gutierrez2@consolidatedmsgr.com"",""Type"":5}],""ActorContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ActorIpAddress"":""2a05:541:116:c8f:59a2:44ad:532f:ee3d"",""InterSystemsId"":""97b7cd36-7696-4ab7-8a83-f66a2e70700c"",""IntraSystemId"":""c0ab4203-d45b-461f-8a34-0d87f24ee3b1"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""SessionId"",""Value"":""6221db44-b1b2-4f77-8b47-77bff877410b""}],""ErrorNumber"":""50140""}","46","214","c0ab4203-d45b-461f-8a34-0d87f24ee3b1","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-12-17 15:54:14","gutierrez2@consolidatedmsgr.com","UserLoggedIn","{""CreationTime"":""2025-12-17T15:54:14"",""Id"":""741ae117-a5d5-4191-8a21-f26b7d3567da"",""Operation"":""UserLoggedIn"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2a05:541:116:c8f:59a2:44ad:532f:ee3d"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""gutierrez2@consolidatedmsgr.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""axios\/1.13.2""},{""Name"":""RequestType"",""Value"":""Kmsi:kmsi""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""Type"":0},{""ID"":""gutierrez2@consolidatedmsgr.com"",""Type"":5}],""ActorContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ActorIpAddress"":""2a05:541:116:c8f:59a2:44ad:532f:ee3d"",""InterSystemsId"":""97b7cd36-7696-4ab7-8a83-f66a2e70700c"",""IntraSystemId"":""741ae117-a5d5-4191-8a21-f26b7d3567da"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""SessionId"",""Value"":""6221db44-b1b2-4f77-8b47-77bff877410b""}],""ErrorNumber"":""0""}","47","214","741ae117-a5d5-4191-8a21-f26b7d3567da","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-12-17 15:54:13","Not Available","UserLoggedIn","{""CreationTime"":""2025-12-17T15:54:13"",""Id"":""16dbbc06-bd59-465c-86df-9c09d84f6bef"",""Operation"":""UserLoggedIn"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""UserType"":4,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2a05:541:116:c8f:59a2:44ad:532f:ee3d"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""Not Available"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""axios\/1.13.2""},{""Name"":""RequestType"",""Value"":""SAS:EndAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""Type"":0}],""ActorContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ActorIpAddress"":""2a05:541:116:c8f:59a2:44ad:532f:ee3d"",""InterSystemsId"":""97b7cd36-7696-4ab7-8a83-f66a2e70700c"",""IntraSystemId"":""16dbbc06-bd59-465c-86df-9c09d84f6bef"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""}],""ErrorNumber"":""0""}","48","214","16dbbc06-bd59-465c-86df-9c09d84f6bef","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-12-17 15:54:13","gutierrez2@consolidatedmsgr.com","UserLoggedIn","{""CreationTime"":""2025-12-17T15:54:13"",""Id"":""c0ab4203-d45b-461f-8a34-0d87f24ee3b1"",""Operation"":""UserLoggedIn"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2a05:541:116:c8f:59a2:44ad:532f:ee3d"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""gutierrez2@consolidatedmsgr.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""KeepMeSignedIn"",""Value"":""true""},{""Name"":""UserAgent"",""Value"":""axios\/1.13.2""},{""Name"":""RequestType"",""Value"":""SAS:ProcessAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""Type"":0},{""ID"":""gutierrez2@consolidatedmsgr.com"",""Type"":5}],""ActorContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ActorIpAddress"":""2a05:541:116:c8f:59a2:44ad:532f:ee3d"",""InterSystemsId"":""97b7cd36-7696-4ab7-8a83-f66a2e70700c"",""IntraSystemId"":""c0ab4203-d45b-461f-8a34-0d87f24ee3b1"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""SessionId"",""Value"":""6221db44-b1b2-4f77-8b47-77bff877410b""}],""ErrorNumber"":""50140""}","49","214","c0ab4203-d45b-461f-8a34-0d87f24ee3b1","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-12-17 15:54:13","gutierrez2@consolidatedmsgr.com","UserLoggedIn","{""CreationTime"":""2025-12-17T15:54:13"",""Id"":""c0ab4203-d45b-461f-8a34-0d87f24ee3b1"",""Operation"":""UserLoggedIn"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2a05:541:116:c8f:59a2:44ad:532f:ee3d"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""gutierrez2@consolidatedmsgr.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""KeepMeSignedIn"",""Value"":""true""},{""Name"":""UserAgent"",""Value"":""axios\/1.13.2""},{""Name"":""UserAuthenticationMethod"",""Value"":""16""},{""Name"":""RequestType"",""Value"":""SAS:ProcessAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""Type"":0},{""ID"":""gutierrez2@consolidatedmsgr.com"",""Type"":5}],""ActorContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ActorIpAddress"":""2a05:541:116:c8f:59a2:44ad:532f:ee3d"",""InterSystemsId"":""97b7cd36-7696-4ab7-8a83-f66a2e70700c"",""IntraSystemId"":""c0ab4203-d45b-461f-8a34-0d87f24ee3b1"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""SessionId"",""Value"":""6221db44-b1b2-4f77-8b47-77bff877410b""}],""ErrorNumber"":""50140""}","50","214","c0ab4203-d45b-461f-8a34-0d87f24ee3b1","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-12-17 15:53:35","Not Available","UserLoginFailed","{""CreationTime"":""2025-12-17T15:53:35"",""Id"":""e5140773-2da6-460e-8865-2394d2378c0a"",""Operation"":""UserLoginFailed"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""UserType"":4,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2a05:541:116:c8f:59a2:44ad:532f:ee3d"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""Not Available"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""axios\/1.13.2""},{""Name"":""RequestType"",""Value"":""SAS:BeginAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""Type"":0}],""ActorContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ActorIpAddress"":""2a05:541:116:c8f:59a2:44ad:532f:ee3d"",""InterSystemsId"":""97b7cd36-7696-4ab7-8a83-f66a2e70700c"",""IntraSystemId"":""e5140773-2da6-460e-8865-2394d2378c0a"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""}],""ErrorNumber"":""50074"",""LogonError"":""UserStrongAuthClientAuthNRequiredInterrupt""}","51","214","e5140773-2da6-460e-8865-2394d2378c0a","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-12-17 15:53:28","gutierrez2@consolidatedmsgr.com","UserLoginFailed","{""CreationTime"":""2025-12-17T15:53:28"",""Id"":""802d402f-70de-4de0-8f2a-24d7750ba4f4"",""Operation"":""UserLoginFailed"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2a05:541:116:c8f:59a2:44ad:532f:ee3d"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""gutierrez2@consolidatedmsgr.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""axios\/1.13.2""},{""Name"":""UserAuthenticationMethod"",""Value"":""16""},{""Name"":""RequestType"",""Value"":""SAS:BeginAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""Type"":0},{""ID"":""gutierrez2@consolidatedmsgr.com"",""Type"":5}],""ActorContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ActorIpAddress"":""2a05:541:116:c8f:59a2:44ad:532f:ee3d"",""InterSystemsId"":""97b7cd36-7696-4ab7-8a83-f66a2e70700c"",""IntraSystemId"":""802d402f-70de-4de0-8f2a-24d7750ba4f4"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""SessionId"",""Value"":""6221db44-b1b2-4f77-8b47-77bff877410b""}],""ErrorNumber"":""50074"",""LogonError"":""UserStrongAuthClientAuthNRequiredInterrupt""}","52","214","802d402f-70de-4de0-8f2a-24d7750ba4f4","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-12-17 15:53:28","gutierrez2@consolidatedmsgr.com","UserLoginFailed","{""CreationTime"":""2025-12-17T15:53:28"",""Id"":""802d402f-70de-4de0-8f2a-24d7750ba4f4"",""Operation"":""UserLoginFailed"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2a05:541:116:c8f:59a2:44ad:532f:ee3d"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""gutierrez2@consolidatedmsgr.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""axios\/1.13.2""},{""Name"":""UserAuthenticationMethod"",""Value"":""16""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""Type"":0},{""ID"":""gutierrez2@consolidatedmsgr.com"",""Type"":5}],""ActorContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ActorIpAddress"":""2a05:541:116:c8f:59a2:44ad:532f:ee3d"",""InterSystemsId"":""97b7cd36-7696-4ab7-8a83-f66a2e70700c"",""IntraSystemId"":""802d402f-70de-4de0-8f2a-24d7750ba4f4"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""SessionId"",""Value"":""6221db44-b1b2-4f77-8b47-77bff877410b""}],""ErrorNumber"":""50074"",""LogonError"":""UserStrongAuthClientAuthNRequiredInterrupt""}","53","214","802d402f-70de-4de0-8f2a-24d7750ba4f4","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-12-17 15:53:35","Not Available","UserLoggedIn","{""CreationTime"":""2025-12-17T15:53:35"",""Id"":""e5140773-2da6-460e-8865-2394d2378c0a"",""Operation"":""UserLoggedIn"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""UserType"":4,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2a05:541:116:c8f:59a2:44ad:532f:ee3d"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""Not Available"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""axios\/1.13.2""},{""Name"":""RequestType"",""Value"":""SAS:BeginAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""Type"":0}],""ActorContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ActorIpAddress"":""2a05:541:116:c8f:59a2:44ad:532f:ee3d"",""InterSystemsId"":""97b7cd36-7696-4ab7-8a83-f66a2e70700c"",""IntraSystemId"":""e5140773-2da6-460e-8865-2394d2378c0a"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""}],""ErrorNumber"":""0""}","54","214","e5140773-2da6-460e-8865-2394d2378c0a","True","Unchanged"
"ExchangeItem","2025-12-17 16:04:19","gutierrez2@consolidatedmsgr.com","Update","{""AppAccessContext"":{""AADSessionId"":""6221db44-b1b2-4f77-8b47-77bff877410b"",""APIId"":""931a7d74-64a8-435d-8d1d-1af1cc10c6c9"",""ClientAppId"":""5c7e94a3-601a-4e4b-8bb8-4caaf1118dd8"",""IssuedAtTime"":""2025-12-17T16:00:35"",""UniqueTokenId"":""f3599067-f80d-4efc-8c38-93903c0977b4""},""CreationTime"":""2025-12-17T16:04:19"",""Id"":""8d72b1a8-522b-4095-87dd-8a24ade5298d"",""Operation"":""Update"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":2,""ResultStatus"":""Succeeded"",""UserKey"":""100320034F35348A"",""UserType"":0,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""UserId"":""gutierrez2@consolidatedmsgr.com"",""ActorInfoString"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/142.0.0.206 Safari\/537.36"",""AppId"":""931a7d74-64a8-435d-8d1d-1af1cc10c6c9"",""AuthType"":""Bearer"",""ClientAppId"":""5c7e94a3-601a-4e4b-8bb8-4caaf1118dd8"",""ClientIPAddress"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""ClientInfoString"":""Client=OWA;Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/142.0.0.206 Safari\/537.36;"",""ExternalAccess"":false,""HostAppId"":""1fe87f9e-7a06-4f34-872f-efb4be6fb916"",""InternalLogonType"":0,""LogonType"":0,""LogonUserSid"":""S-1-5-21-3421515247-1784439087-2623626124-887996"",""MailboxGuid"":""c0f08483-4e52-46e0-899d-322f8d8f0310"",""MailboxOwnerSid"":""S-1-5-21-3421515247-1784439087-2623626124-887996"",""MailboxOwnerUPN"":""gutierrez2@consolidatedmsgr.com"",""OrganizationName"":""consolidatedmsgr.onmicrosoft.com"",""OriginatingServer"":""LAB60XX8701MB913 (15.20.4200.000)\r\n"",""TokenObjectId"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""TokenTenantId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""TokenType"":""StiUserCallback"",""Item"":{""Attachments"":""I6095 Sugar Creek J2638.pdf (70422b); image001.jpg (44225b)"",""Id"":""RgAAAAB5LAfwTBU\/RaiC9YJ7b37EBwBPFRB7aFbgTYJ0U+olHj1gAAAAAAEJAABPFRB7aFbgTYJ0U+olHj1gAAApIIFBAAAJ"",""ImmutableId"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGnMSCbAAAJ"",""InternetMessageId"":""<wilson2@mn2pr06mb5981.namprd06.prod.outlook.com>"",""IsRecord"":false,""ParentFolder"":{""Id"":""LgAAAAB5LAfwTBU\/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEJAAAB"",""Path"":""\\Sent Items""},""SizeInBytes"":130994,""Subject"":""Past Due Invoice from Consolidatedmsgr for Sugar Creek PO #4500144542""},""ModifiedProperties"":[""AttachmentCollection""]}","55","214","8d72b1a8-522b-4095-87dd-8a24ade5298d","True","Unchanged"
"ExchangeItem","2025-12-17 16:02:35","gutierrez2@consolidatedmsgr.com","Update","{""AppAccessContext"":{""AADSessionId"":""6221db44-b1b2-4f77-8b47-77bff877410b"",""APIId"":""931a7d74-64a8-435d-8d1d-1af1cc10c6c9"",""ClientAppId"":""5c7e94a3-601a-4e4b-8bb8-4caaf1118dd8"",""IssuedAtTime"":""2025-12-17T16:00:35"",""UniqueTokenId"":""f3599067-f80d-4efc-8c38-93903c0977b4""},""CreationTime"":""2025-12-17T16:02:35"",""Id"":""a504077a-cfd6-4b03-8228-13d8a6219e82"",""Operation"":""Update"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":2,""ResultStatus"":""Succeeded"",""UserKey"":""100320034F35348A"",""UserType"":0,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""UserId"":""gutierrez2@consolidatedmsgr.com"",""ActorInfoString"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/142.0.0.206 Safari\/537.36"",""AppId"":""931a7d74-64a8-435d-8d1d-1af1cc10c6c9"",""AuthType"":""Bearer"",""ClientAppId"":""5c7e94a3-601a-4e4b-8bb8-4caaf1118dd8"",""ClientIPAddress"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""ClientInfoString"":""Client=OWA;Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/142.0.0.206 Safari\/537.36;"",""ExternalAccess"":false,""HostAppId"":""1fe87f9e-7a06-4f34-872f-efb4be6fb916"",""InternalLogonType"":0,""LogonType"":0,""LogonUserSid"":""S-1-5-21-3421515247-1784439087-2623626124-887996"",""MailboxGuid"":""c0f08483-4e52-46e0-899d-322f8d8f0310"",""MailboxOwnerSid"":""S-1-5-21-3421515247-1784439087-2623626124-887996"",""MailboxOwnerUPN"":""gutierrez2@consolidatedmsgr.com"",""OrganizationName"":""consolidatedmsgr.onmicrosoft.com"",""OriginatingServer"":""LAB60XX8701MB913 (15.20.4200.000)\r\n"",""TokenObjectId"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""TokenTenantId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""TokenType"":""StiUserCallback"",""Item"":{""Attachments"":""image001.gif (298b); image002.png (16657b); image003.jpg (239409b); Metro Auto - Payables Account Application.pdf (252120b); Tax Exemption Certificate version 6-22 - Blank.pdf (1149664b); W-9 Blank.pdf (235796b)"",""Id"":""RgAAAAB5LAfwTBU\/RaiC9YJ7b37EBwBPFRB7aFbgTYJ0U+olHj1gAAADwAMIAABPFRB7aFbgTYJ0U+olHj1gAAApID4hAAAJ"",""ImmutableId"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGThRjpAAAJ"",""InternetMessageId"":""<catherine@dm3ppfb93aa2d99.namprd15.prod.outlook.com>"",""IsRecord"":false,""ParentFolder"":{""Id"":""LgAAAAB5LAfwTBU\/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAADwAMIAAAB"",""Path"":""\\Inbox\\Vendor correspondance""},""SizeInBytes"":2026327,""Subject"":""Metro Auto Payables Account""},""ModifiedProperties"":[""AttachmentCollection""]}","56","214","a504077a-cfd6-4b03-8228-13d8a6219e82","True","Unchanged"
