ActivityDateTime,ActivityDisplayName,AdditionalDetails.1.Key,AdditionalDetails.1.Value,AdditionalDetails.1.AdditionalProperties,AdditionalDetails.2.Key,AdditionalDetails.2.Value,AdditionalDetails.2.AdditionalProperties,AdditionalDetails.3.Key,AdditionalDetails.3.Value,AdditionalDetails.3.AdditionalProperties,AdditionalDetails.4.Key,AdditionalDetails.4.Value,AdditionalDetails.4.AdditionalProperties,Category,CorrelationId,Id,InitiatedBy.App.AppId,InitiatedBy.App.DisplayName,InitiatedBy.App.ServicePrincipalId,InitiatedBy.App.ServicePrincipalName,InitiatedBy.App.AdditionalProperties,InitiatedBy.LinkableIdentifiers.DeviceId,InitiatedBy.LinkableIdentifiers.SessionId,InitiatedBy.LinkableIdentifiers.TokenDetails.IssuedAtDateTime,InitiatedBy.LinkableIdentifiers.TokenDetails.UniqueTokenIdentifier,InitiatedBy.LinkableIdentifiers.TokenDetails.AdditionalProperties,InitiatedBy.LinkableIdentifiers.AdditionalProperties,InitiatedBy.User.DisplayName,InitiatedBy.User.HomeTenantId,InitiatedBy.User.HomeTenantName,InitiatedBy.User.IPAddress,InitiatedBy.User.Id,InitiatedBy.User.UserPrincipalName,InitiatedBy.User.AdditionalProperties.agentType,InitiatedBy.AdditionalProperties,LoggedByService,OperationType,Result,ResultReason,TargetResources.1.DisplayName,TargetResources.1.GroupType,TargetResources.1.Id,TargetResources.1.ModifiedProperties,TargetResources.1.Type,TargetResources.1.UserPrincipalName,TargetResources.1.AdditionalProperties,UserAgent,AdditionalProperties
2025-12-17 20:59,Update PasswordProfile,,,,,,,,,,,,,UserManagement,b3de82d3-2f29-4812-8e85-215a2910ebe8,Directory_b3de82d3-2f29-4812-8e85-215a2910ebe8_DF84G_54842280,,ConnectSyncProvisioning_Joan2-Jackson1_f0234657174f,67c682e9-8d2e-40f2-839d-d76814e0dc7a,,,,,,,,,,,,,,,,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 20:19,Admin deleted security info,InitiatedFrom,ADIbizaUX (02692166-e62f-4a88-8677-5dea415c3259),,,,,,,,,,,UserManagement,04219d04-68d7-40c8-8419-1410a06f1c35,Authentication Methods_04219d04-68d7-40c8-8419-1410a06f1c35_MSZV5_96981006,02692166-e62f-4a88-8677-5dea415c3259,ADIbizaUX,,,,,,,,,,Admin,,,2600:1700:e420:d579:f272:19c:35c6:e87,263b1058-d2be-4326-8878-8ce79c878792,admin@consolidatedmsgr.microsoftonline.com,notAgentic,,Authentication Methods,ServiceApi,success,Admin required re-katherine4 of MFA authentication methods.,Taylor2 Nicholas,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,"Mozilla/5.0, (Windows NT 10.0; Win64; x64), AppleWebKit/537.36, (KHTML, like Gecko), Chrome/142.0.0.206, Safari/537.36",
2025-12-17 20:19,Update user,UserType,,,,,,,,,,,,UserManagement,1e2c5ccc-4d56-44ba-8b92-47669cd7f846,Directory_1e2c5ccc-4d56-44ba-8b92-47669cd7f846_YS003_243474512,,Stewart Kathleen Christina Joseph2 Service,bcdd4eaf-cce1-4176-868b-2e45d2222da9,,,,,,,,,,,,,,,,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 20:19,Update user,UserType,,,,,,,,,,,,UserManagement,d2059759-0dd9-4860-884c-118349bd5669,Directory_d2059759-0dd9-4860-884c-118349bd5669_YS003_243472993,,Stewart Kathleen Christina Joseph2 Service,bcdd4eaf-cce1-4176-868b-2e45d2222da9,,,,,,,,,,,,,,,,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 20:19,Delete passwordless phone sign-in credential,AdditionalInfo,Successfully deleted key with identifier PK1HF++7v3AL1OwJTew9YczAip0JVS0Ju2WbyDuNkj8=.,,AAGuid,Unknown,,,,,,,,UserManagement,04219d04-68d7-40c8-8419-1410a06f1c35,Gregory Katherine4 Service_04219d04-68d7-40c8-8419-1410a06f1c35_FFTZW_1623658085,,,,,,,,,,,,,,,74.179.168.213,263b1058-d2be-4326-8878-8ce79c878792,,notAgentic,,Gregory Katherine4 Service,Delete,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,,,CceWebApi/8.0.03219.2508,
2025-12-17 20:19,Update user,UserType,,,User-Collins,Microsoft.OData.Client/7.12.5,,,,,,,,UserManagement,6caac888-d986-4078-8224-f486445c5926,Directory_6caac888-d986-4078-8224-f486445c5926_YXX98_352904867,,Gregory Katherine4 Service,dfb9099f-01cd-4f59-81bd-9d18e09baff3,,,,,,,,,,,,,,,,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 20:18,Update user,UserType,,,User-Collins,O365AdminPortal,,,,,,,,UserManagement,1cee6b61-0985-483d-8081-6d4c20f11e73,Directory_1cee6b61-0985-483d-8081-6d4c20f11e73_KG2ST_497209640,,,,,,,,,,,,Samuel4 Richardson2 365 Tyler5,,,2603:1036:2405:1c80:3d2a:92dd:1b62:e2ec,263b1058-d2be-4326-8878-8ce79c878792,admin@consolidatedmsgr.microsoftonline.com,notAgentic,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 20:18,Update StsRefreshTokenValidFrom Timestamp,User-Collins,O365AdminPortal,,,,,,,,,,,UserManagement,1cee6b61-0985-483d-8081-6d4c20f11e73,Directory_1cee6b61-0985-483d-8081-6d4c20f11e73_KG2ST_497209622,,,,,,,,,,,,Samuel4 Richardson2 365 Tyler5,,,2603:1036:2405:1c80:3d2a:92dd:1b62:e2ec,263b1058-d2be-4326-8878-8ce79c878792,admin@consolidatedmsgr.microsoftonline.com,notAgentic,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 20:18,Update StsRefreshTokenValidFrom Timestamp,User-Collins,O365AdminPortal,,,,,,,,,,,UserManagement,0ed2f611-0feb-42ba-843a-042d58069ebf,Directory_0ed2f611-0feb-42ba-843a-042d58069ebf_KG2ST_497208286,,,,,,,,,,,,Samuel4 Richardson2 365 Tyler5,,,2603:1036:2405:1c80:3d2a:92dd:1b62:e2ec,263b1058-d2be-4326-8878-8ce79c878792,admin@consolidatedmsgr.microsoftonline.com,notAgentic,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,Microsoft.Graph.Beta.PowerShell.Models.IMicrosoftGraphModifiedProperty[],User,bennett4@consolidatedmsgr.com,,,
2025-12-17 20:18,Pamela3 user password,User-Collins,O365AdminPortal,,,,,,,,,,,UserManagement,0ed2f611-0feb-42ba-843a-042d58069ebf,Directory_0ed2f611-0feb-42ba-843a-042d58069ebf_KG2ST_497208278,,,,,,,,,,,,Samuel4 Richardson2 365 Tyler5,,,2603:1036:2405:1c80:3d2a:92dd:1b62:e2ec,263b1058-d2be-4326-8878-8ce79c878792,admin@consolidatedmsgr.microsoftonline.com,notAgentic,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,Microsoft.Graph.Beta.PowerShell.Models.IMicrosoftGraphModifiedProperty[],User,bennett4@consolidatedmsgr.com,,,
2025-12-17 20:18,Update PasswordProfile,User-Collins,O365AdminPortal,,,,,,,,,,,UserManagement,0ed2f611-0feb-42ba-843a-042d58069ebf,Directory_0ed2f611-0feb-42ba-843a-042d58069ebf_KG2ST_497207166,,,,,,,,,,,,Samuel4 Richardson2 365 Tyler5,,,2603:1036:2405:1c80:3d2a:92dd:1b62:e2ec,263b1058-d2be-4326-8878-8ce79c878792,admin@consolidatedmsgr.microsoftonline.com,notAgentic,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 20:18,Update user,UserType,,,User-Collins,O365AdminPortal,,,,,,,,UserManagement,0ed2f611-0feb-42ba-843a-042d58069ebf,Directory_0ed2f611-0feb-42ba-843a-042d58069ebf_KG2ST_497207127,,,,,,,,,,,,Samuel4 Richardson2 365 Tyler5,,,2603:1036:2405:1c80:3d2a:92dd:1b62:e2ec,263b1058-d2be-4326-8878-8ce79c878792,admin@consolidatedmsgr.microsoftonline.com,notAgentic,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 20:18,Update PasswordProfile,User-Collins,O365AdminPortal,,,,,,,,,,,UserManagement,0ed2f611-0feb-42ba-843a-042d58069ebf,Directory_0ed2f611-0feb-42ba-843a-042d58069ebf_KG2ST_497206414,,,,,,,,,,,,Samuel4 Richardson2 365 Tyler5,,,2603:1036:2405:1c80:3d2a:92dd:1b62:e2ec,263b1058-d2be-4326-8878-8ce79c878792,admin@consolidatedmsgr.microsoftonline.com,notAgentic,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 20:16,Enable account,,,,,,,,,,,,,UserManagement,7477e20e-9844-47ef-85c7-e06d52c76275,Directory_7477e20e-9844-47ef-85c7-e06d52c76275_3KRC3_6794804,,ConnectSyncProvisioning_Joan2-Jackson1_f0234657174f,67c682e9-8d2e-40f2-839d-d76814e0dc7a,,,,,,,,,,,,,,,,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 20:16,Update user,UserType,,,,,,,,,,,,UserManagement,7477e20e-9844-47ef-85c7-e06d52c76275,Directory_7477e20e-9844-47ef-85c7-e06d52c76275_3KRC3_6794796,,ConnectSyncProvisioning_Joan2-Jackson1_f0234657174f,67c682e9-8d2e-40f2-839d-d76814e0dc7a,,,,,,,,,,,,,,,,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 19:57,Update user,UserType,Member,,,,,,,,,,,UserManagement,d3343efe-97b4-400c-8b8e-693c3d6b9446,Directory_d3343efe-97b4-400c-8b8e-693c3d6b9446_QPBLL_394611540,,Samuel4 Janet6 Robert2,707ec55b-f09c-4af0-8afd-8a0bcf3e5a83,,,,,,,,,,,,,,,,,Core Directory,Update,success,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,,User,gutierrez2@consolidatedmsgr.com,,,
2025-12-17 19:55,Update user,UserType,,,User-Collins,O365AdminPortal,,,,,,,,UserManagement,8f2bbb14-642f-4e1f-8443-ec46888ddfc7,Directory_8f2bbb14-642f-4e1f-8443-ec46888ddfc7_SG0ZA_10659039,,,,,,,,,,,,Samuel4 Richardson2 365 Tyler5,,,2603:1036:2405:1c80:3d2a:92dd:1b62:e2ec,263b1058-d2be-4326-8878-8ce79c878792,admin@consolidatedmsgr.microsoftonline.com,notAgentic,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 19:55,Update StsRefreshTokenValidFrom Timestamp,User-Collins,O365AdminPortal,,,,,,,,,,,UserManagement,8f2bbb14-642f-4e1f-8443-ec46888ddfc7,Directory_8f2bbb14-642f-4e1f-8443-ec46888ddfc7_SG0ZA_10659030,,,,,,,,,,,,Samuel4 Richardson2 365 Tyler5,,,2603:1036:2405:1c80:3d2a:92dd:1b62:e2ec,263b1058-d2be-4326-8878-8ce79c878792,admin@consolidatedmsgr.microsoftonline.com,notAgentic,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 19:55,Update user,UserType,,,User-Collins,O365AdminPortal,,,,,,,,UserManagement,b5c30020-3f33-405c-8003-f569b5c2c0f0,Directory_b5c30020-3f33-405c-8003-f569b5c2c0f0_1AND6_221522514,,,,,,,,,,,,Samuel4 Richardson2 365 Tyler5,,,2603:1036:2405:1c80:3d2a:92dd:1b62:e2ec,263b1058-d2be-4326-8878-8ce79c878792,admin@consolidatedmsgr.microsoftonline.com,notAgentic,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 19:55,Disable account,User-Collins,O365AdminPortal,,,,,,,,,,,UserManagement,b5c30020-3f33-405c-8003-f569b5c2c0f0,Directory_b5c30020-3f33-405c-8003-f569b5c2c0f0_1AND6_221522506,,,,,,,,,,,,Samuel4 Richardson2 365 Tyler5,,,2603:1036:2405:1c80:3d2a:92dd:1b62:e2ec,263b1058-d2be-4326-8878-8ce79c878792,admin@consolidatedmsgr.microsoftonline.com,notAgentic,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 19:55,Update user,UserType,,,User-Collins,O365AdminPortal,,,,,,,,UserManagement,b2e78c13-dbc8-4d2c-85f5-787af979d0df,Directory_b2e78c13-dbc8-4d2c-85f5-787af979d0df_2AWAK_383761558,,,,,,,,,,,,Samuel4 Richardson2 365 Tyler5,,,2603:1036:2405:1c80:3d2a:92dd:1b62:e2ec,263b1058-d2be-4326-8878-8ce79c878792,admin@consolidatedmsgr.microsoftonline.com,notAgentic,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 19:55,Update StsRefreshTokenValidFrom Timestamp,User-Collins,O365AdminPortal,,,,,,,,,,,UserManagement,b2e78c13-dbc8-4d2c-85f5-787af979d0df,Directory_b2e78c13-dbc8-4d2c-85f5-787af979d0df_2AWAK_383761550,,,,,,,,,,,,Samuel4 Richardson2 365 Tyler5,,,2603:1036:2405:1c80:3d2a:92dd:1b62:e2ec,263b1058-d2be-4326-8878-8ce79c878792,admin@consolidatedmsgr.microsoftonline.com,notAgentic,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 19:54,Update user,UserType,,,User-Collins,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",,,,,,,,UserManagement,f5ffa7aa-ffc2-4be9-861d-fa6d415657ff,Directory_f5ffa7aa-ffc2-4be9-861d-fa6d415657ff_VU165_368446862,,,,,,,,,,,,,,,2600:1700:e420:d579:f272:19c:35c6:e87,263b1058-d2be-4326-8878-8ce79c878792,admin@consolidatedmsgr.microsoftonline.com,notAgentic,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 19:54,Update StsRefreshTokenValidFrom Timestamp,User-Collins,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",,,,,,,,,,,UserManagement,f5ffa7aa-ffc2-4be9-861d-fa6d415657ff,Directory_f5ffa7aa-ffc2-4be9-861d-fa6d415657ff_VU165_368446857,,,,,,,,,,,,,,,2600:1700:e420:d579:f272:19c:35c6:e87,263b1058-d2be-4326-8878-8ce79c878792,admin@consolidatedmsgr.microsoftonline.com,notAgentic,,Core Directory,Update,success,,,,16040d97-c0b3-43ad-8158-1c920732fd67,,User,bennett4@consolidatedmsgr.com,,,
2025-12-17 19:51,Set Company Jerry2,User-Collins,O365AdminPortal,,,,,,,,,,,DirectoryManagement,2e8630fb-5d68-4edb-8932-3205a17fc1e3,Directory_2e8630fb-5d68-4edb-8932-3205a17fc1e3_7UZSI_293713265,,Samuel4 Richardson2 365 Tyler5,52c8eb53-7c9f-431c-8357-890a62dd4f52,,,,,,,,,,,,,,,,,Core Directory,Update,success,,Consolidatedmsgr,,9fc57536-e8d3-4117-8537-fc27bc714352,,Directory,,,,
2025-12-17 19:50,Update user,UserType,,,,,,,,,,,,UserManagement,18b48eab-4702-4333-8097-ecfe244f3efa,Directory_18b48eab-4702-4333-8097-ecfe244f3efa_PQAA6_272376152,,Stewart Reed3 Kim5,e53c9fc2-7f00-4e69-8487-6c95f3535dc7,,,,,,,,,,,,,,,,,Core Directory,Update,success,,,,263b1058-d2be-4326-8878-8ce79c878792,,User,admin@consolidatedmsgr.microsoftonline.com,,,
